bin1 bin2 count p_value
6 3085 10 4.217369480035789e-13
7 3085 33 3.4803134243249605e-57
8 3085 21 1.0514921083730157e-32
9 3085 35 1.720609146395015e-61
10 3085 28 1.1072879050667666e-46
10 5008 13 4.439653166030329e-18
11 3085 20 8.672687068645047e-31
12 3085 25 1.4052819136030168e-40
13 3085 25 1.4052819136030168e-40
14 3085 31 6.155648461105516e-53
15 3085 16 2.3185387494891145e-23
16 3085 15 1.4323179727903016e-21
17 3085 10 4.217369480035789e-13
18 3085 11 1.0091258427825604e-14
19 3085 29 9.449367021294844e-49
20 3085 33 3.4803134243249605e-57
21 3085 23 1.3330504657914901e-36
22 3085 16 2.3185387494891145e-23
23 3085 21 1.0514921083730157e-32
24 3085 11 1.0091258427825604e-14
25 3085 17 3.5204582215062808e-25
26 3085 21 1.0514921083730157e-32
27 3085 20 8.672687068645047e-31
28 3085 14 8.267797621312332e-20
29 3085 13 4.439653166030329e-18
30 3085 8 5.430917221238521e-10
31 3085 14 8.267797621312332e-20
32 3085 14 8.267797621312332e-20
33 1714 15 1.4323179727903016e-21
33 3085 17 3.5204582215062808e-25
34 3085 15 1.4323179727903016e-21
35 2953 26 1.352101466518942e-42
35 3085 18 5.031369241107522e-27
36 3085 17 3.5204582215062808e-25
37 3085 11 1.0091258427825604e-14
38 3085 16 2.3185387494891145e-23
39 3085 11 1.0091258427825604e-14
40 3085 17 3.5204582215062808e-25
41 3085 9 1.5975344236228614e-11
42 3085 21 1.0514921083730157e-32
43 3085 12 2.2065690234987544e-16
44 2377 10 4.217369480035789e-13
45 3085 15 1.4323179727903016e-21
46 3085 14 8.267797621312332e-20
47 3085 10 4.217369480035789e-13
48 3085 18 5.031369241107522e-27
49 3085 10 4.217369480035789e-13
50 3085 8 5.430917221238521e-10
51 3085 9 1.5975344236228614e-11
52 3085 11 1.0091258427825604e-14
54 3085 10 4.217369480035789e-13
55 3085 11 1.0091258427825604e-14
56 3085 9 1.5975344236228614e-11
57 3085 8 5.430917221238521e-10
58 3085 8 5.430917221238521e-10
59 3085 9 1.5975344236228614e-11
60 3085 12 2.2065690234987544e-16
61 3085 13 4.439653166030329e-18
