bin1 bin2 count p_value
6 3083 38 2.4413257353143925e-70
7 3083 33 3.5365387351539274e-59
8 3083 36 7.807741213509037e-66
9 3083 41 3.4282149417677282e-77
9 4998 24 4.877040971401479e-40
9 4999 9 4.550499982197619e-12
10 3083 39 1.3057315479790239e-72
11 3083 37 4.4321524785797875e-68
12 3083 32 5.481137469316124e-57
13 3083 29 1.6559508859422791e-50
14 3083 33 3.5365387351539274e-59
15 3083 22 5.5745123204814096e-36
16 3083 18 4.0365117079343827e-28
17 3083 20 5.264100906035327e-32
18 3083 23 5.334961361826553e-38
19 3083 38 2.4413257353143925e-70
19 3235 18 4.0365117079343827e-28
20 3083 35 1.333662717127583e-63
21 3083 30 1.1872382422161874e-52
22 3083 30 1.1872382422161874e-52
23 3083 22 5.5745123204814096e-36
24 3083 21 5.553518498403369e-34
25 3083 23 5.334961361826553e-38
26 3083 33 3.5365387351539274e-59
27 3083 21 5.553518498403369e-34
28 3083 23 5.334961361826553e-38
29 1399 11 2.1657281686282822e-15
29 3083 17 3.248310887126252e-26
30 3083 13 7.18473627926367e-19
31 3083 21 5.553518498403369e-34
32 3083 10 1.0426398476969194e-13
33 1712 20 5.264100906035327e-32
33 3083 18 4.0365117079343827e-28
34 2951 11 2.1657281686282822e-15
34 3083 20 5.264100906035327e-32
35 2951 24 4.877040971401479e-40
35 3083 11 2.1657281686282822e-15
36 3083 9 4.550499982197619e-12
37 3083 11 2.1657281686282822e-15
37 3672 13 7.18473627926367e-19
38 3083 13 7.18473627926367e-19
41 3083 10 1.0426398476969194e-13
42 3083 17 3.248310887126252e-26
43 2375 19 4.736924979859577e-30
43 3083 17 3.248310887126252e-26
44 3083 20 5.264100906035327e-32
45 2814 9 4.550499982197619e-12
45 3083 17 3.248310887126252e-26
46 3083 14 1.1622446867236606e-20
47 3083 9 4.550499982197619e-12
48 3083 13 7.18473627926367e-19
49 3074 9 4.550499982197619e-12
49 3083 10 1.0426398476969194e-13
50 3083 22 5.5745123204814096e-36
51 3083 12 4.111789441788162e-17
52 3083 9 4.550499982197619e-12
53 3083 10 1.0426398476969194e-13
54 3083 8 1.7826711023225111e-10
55 3083 8 1.7826711023225111e-10
56 3083 13 7.18473627926367e-19
57 3083 10 1.0426398476969194e-13
58 3083 11 2.1657281686282822e-15
61 3083 23 5.334961361826553e-38
62 3083 9 4.550499982197619e-12
64 3083 9 4.550499982197619e-12
65 1139 10 1.0426398476969194e-13
66 3083 13 7.18473627926367e-19
67 906 10 1.0426398476969194e-13
67 3083 11 2.1657281686282822e-15
67 3124 9 4.550499982197619e-12
68 3083 21 5.553518498403369e-34
69 3083 11 2.1657281686282822e-15
70 3083 20 5.264100906035327e-32
71 3083 18 4.0365117079343827e-28
72 3083 19 4.736924979859577e-30
73 3083 9 4.550499982197619e-12
74 3083 17 3.248310887126252e-26
75 3083 16 2.4610367022573913e-24
76 3083 15 1.749418264273158e-22
77 3083 16 2.4610367022573913e-24
78 3083 15 1.749418264273158e-22
79 3083 13 7.18473627926367e-19
80 3083 13 7.18473627926367e-19
81 3083 16 2.4610367022573913e-24
82 3083 11 2.1657281686282822e-15
84 3083 13 7.18473627926367e-19
85 3083 12 4.111789441788162e-17
86 3083 12 4.111789441788162e-17
87 3083 10 1.0426398476969194e-13
97 3139 13 7.18473627926367e-19
99 911 14 1.1622446867236606e-20
100 3083 10 1.0426398476969194e-13
101 3083 8 1.7826711023225111e-10
103 3083 9 4.550499982197619e-12
104 2044 8 1.7826711023225111e-10
104 3083 17 3.248310887126252e-26
105 3083 9 4.550499982197619e-12
106 4360 8 1.7826711023225111e-10
108 3083 13 7.18473627926367e-19
111 3083 11 2.1657281686282822e-15
111 4918 40 6.785460560658021e-75
113 3881 14 1.1622446867236606e-20
116 2504 14 1.1622446867236606e-20
119 3083 9 4.550499982197619e-12
120 3083 8 1.7826711023225111e-10
121 1208 9 4.550499982197619e-12
126 2522 8 1.7826711023225111e-10
130 2546 20 5.264100906035327e-32
130 3833 19 4.736924979859577e-30
132 2703 16 2.4610367022573913e-24
132 2704 35 1.333662717127583e-63
133 481 8 1.7826711023225111e-10
134 1342 10 1.0426398476969194e-13
134 1935 8 1.7826711023225111e-10
136 4407 8 1.7826711023225111e-10
139 585 8 1.7826711023225111e-10
141 1569 12 4.111789441788162e-17
149 3878 13 7.18473627926367e-19
160 4661 18 4.0365117079343827e-28
168 585 25 4.266093978178181e-42
168 586 9 4.550499982197619e-12
169 4872 14 1.1622446867236606e-20
179 871 15 1.749418264273158e-22
180 401 29 1.6559508859422791e-50
180 402 20 5.264100906035327e-32
180 403 28 2.2252645945851313e-48
180 404 16 2.4610367022573913e-24
180 405 10 1.0426398476969194e-13
180 406 11 2.1657281686282822e-15
180 407 10 1.0426398476969194e-13
180 409 11 2.1657281686282822e-15
180 411 15 1.749418264273158e-22
180 415 9 4.550499982197619e-12
180 417 11 2.1657281686282822e-15
180 428 8 1.7826711023225111e-10
180 429 8 1.7826711023225111e-10
180 1085 11 2.1657281686282822e-15
180 1086 28 2.2252645945851313e-48
180 1087 8 1.7826711023225111e-10
180 1088 11 2.1657281686282822e-15
180 1089 13 7.18473627926367e-19
180 1090 8 1.7826711023225111e-10
180 1092 8 1.7826711023225111e-10
180 1094 9 4.550499982197619e-12
180 1097 10 1.0426398476969194e-13
180 1103 8 1.7826711023225111e-10
180 1106 8 1.7826711023225111e-10
180 1110 8 1.7826711023225111e-10
180 1118 8 1.7826711023225111e-10
180 3083 79 8.869980287082779e-172
186 1127 15 1.749418264273158e-22
195 1600 11 2.1657281686282822e-15
196 2255 9 4.550499982197619e-12
196 4857 9 4.550499982197619e-12
198 2753 11 2.1657281686282822e-15
210 703 21 5.553518498403369e-34
214 2714 8 1.7826711023225111e-10
214 2715 14 1.1622446867236606e-20
221 1929 9 4.550499982197619e-12
221 2137 17 3.248310887126252e-26
222 1929 57 2.003497169697448e-115
223 1929 8 1.7826711023225111e-10
225 827 11 2.1657281686282822e-15
225 2435 15 1.749418264273158e-22
233 4291 28 2.2252645945851313e-48
236 1914 8 1.7826711023225111e-10
248 3692 10 1.0426398476969194e-13
251 1110 13 7.18473627926367e-19
253 911 10 1.0426398476969194e-13
255 1747 15 1.749418264273158e-22
258 4138 8 1.7826711023225111e-10
260 1213 19 4.736924979859577e-30
270 3069 17 3.248310887126252e-26
271 3069 11 2.1657281686282822e-15
273 2397 56 5.839349749633769e-113
274 2052 13 7.18473627926367e-19
274 2397 9 4.550499982197619e-12
277 1946 11 2.1657281686282822e-15
277 3560 13 7.18473627926367e-19
277 3561 30 1.1872382422161874e-52
287 2829 17 3.248310887126252e-26
294 3390 10 1.0426398476969194e-13
295 912 16 2.4610367022573913e-24
299 1159 8 1.7826711023225111e-10
302 595 9 4.550499982197619e-12
304 3911 18 4.0365117079343827e-28
309 2611 24 4.877040971401479e-40
310 4516 13 7.18473627926367e-19
311 4516 10 1.0426398476969194e-13
318 1973 15 1.749418264273158e-22
318 3218 25 4.266093978178181e-42
322 1116 9 4.550499982197619e-12
323 5042 26 3.5763704680158746e-44
326 1420 13 7.18473627926367e-19
327 2176 8 1.7826711023225111e-10
328 3139 12 4.111789441788162e-17
337 1126 12 4.111789441788162e-17
343 4113 21 5.553518498403369e-34
347 3069 24 4.877040971401479e-40
347 4339 15 1.749418264273158e-22
349 994 8 1.7826711023225111e-10
354 2465 11 2.1657281686282822e-15
359 2377 22 5.5745123204814096e-36
365 1064 14 1.1622446867236606e-20
366 4881 8 1.7826711023225111e-10
374 2349 8 1.7826711023225111e-10
381 3899 9 4.550499982197619e-12
383 2657 8 1.7826711023225111e-10
401 3083 48 1.369840399511913e-93
401 4612 10 1.0426398476969194e-13
402 3083 31 8.209753249797565e-55
403 3083 35 1.333662717127583e-63
404 3083 37 4.4321524785797875e-68
405 3083 37 4.4321524785797875e-68
406 2495 26 3.5763704680158746e-44
406 2496 10 1.0426398476969194e-13
406 3083 46 7.540556788366334e-89
407 3083 32 5.481137469316124e-57
408 3083 28 2.2252645945851313e-48
409 3083 29 1.6559508859422791e-50
410 3083 19 4.736924979859577e-30
411 3083 14 1.1622446867236606e-20
412 3083 15 1.749418264273158e-22
413 3083 15 1.749418264273158e-22
414 3083 22 5.5745123204814096e-36
415 3083 24 4.877040971401479e-40
