bin1 bin2 count p_value
6 3082 24 2.912349195431211e-27
7 3082 13 4.974529689998634e-12
8 3082 24 2.912349195431211e-27
9 3082 38 4.543010571887594e-50
9 4996 30 1.1789105627948785e-36
10 3082 25 8.786977386687762e-29
11 3082 25 8.786977386687762e-29
12 3082 23 9.228817385067499e-26
13 3082 20 2.203435729696427e-21
14 3082 21 8.043011769739608e-23
16 3082 16 7.138203967508731e-16
17 3082 12 8.190527928454871e-11
18 3082 11 1.2408848880108608e-09
19 3082 17 3.268711869536798e-17
19 3234 11 1.2408848880108608e-09
20 3082 11 1.2408848880108608e-09
21 3082 19 5.726431857140846e-20
22 3082 15 1.4617297780824665e-14
24 3082 11 1.2408848880108608e-09
25 3082 22 2.7913010882036904e-24
27 3082 15 1.4617297780824665e-14
28 3082 15 1.4617297780824665e-14
31 3082 11 1.2408848880108608e-09
32 3082 13 4.974529689998634e-12
33 1712 16 7.138203967508731e-16
33 3082 16 7.138203967508731e-16
34 3082 19 5.726431857140846e-20
37 3082 11 1.2408848880108608e-09
41 3082 11 1.2408848880108608e-09
42 3082 13 4.974529689998634e-12
43 2375 13 4.974529689998634e-12
48 3082 12 8.190527928454871e-11
111 4916 39 8.276040192590994e-52
130 2546 19 5.726431857140846e-20
132 2703 15 1.4617297780824665e-14
167 585 12 8.190527928454871e-11
179 871 15 1.4617297780824665e-14
180 401 21 8.043011769739608e-23
180 1085 13 4.974529689998634e-12
180 1086 11 1.2408848880108608e-09
180 1087 11 1.2408848880108608e-09
180 3082 57 4.053100668133293e-85
186 1127 13 4.974529689998634e-12
222 1928 31 2.797470964130664e-38
233 4289 17 3.268711869536798e-17
270 3069 18 1.4083262323703822e-18
273 2397 38 4.543010571887594e-50
277 3559 16 7.138203967508731e-16
277 3560 18 1.4083262323703822e-18
304 3910 20 2.203435729696427e-21
308 2610 14 2.796084169098916e-13
309 2610 11 1.2408848880108608e-09
318 3216 21 8.043011769739608e-23
328 3138 14 2.796084169098916e-13
347 3069 14 2.796084169098916e-13
347 4337 15 1.4617297780824665e-14
359 2377 12 8.190527928454871e-11
365 1064 16 7.138203967508731e-16
401 3082 40 1.4634386574889002e-53
401 4609 14 2.796084169098916e-13
402 3082 28 1.8714990650740393e-33
403 3082 23 9.228817385067499e-26
