bin1 bin2 count p_value
6 3085 10 7.038666400705928e-15
7 3085 37 1.3657371340896508e-72
8 3085 26 2.668776661709602e-47
9 3085 35 7.3779862904275084e-68
10 3085 37 1.3657371340896508e-72
10 5008 13 2.1082356027637317e-20
11 3085 31 1.4526256364525882e-58
12 3085 23 9.372373523338195e-41
13 3085 35 7.3779862904275084e-68
14 3085 32 7.258967122781772e-61
15 3085 18 2.919457487354281e-30
16 3085 17 3.1124585144403997e-28
17 3085 18 2.919457487354281e-30
18 3085 19 2.58457036071295e-32
19 3085 26 2.668776661709602e-47
20 3085 33 3.5033919055570243e-63
21 3085 31 1.4526256364525882e-58
22 3085 23 9.372373523338195e-41
23 3085 19 2.58457036071295e-32
24 3085 20 2.1654952653888556e-34
25 3085 26 2.668776661709602e-47
26 3085 18 2.919457487354281e-30
27 455 7 9.56294263710313e-10
27 3085 22 1.3012306507350413e-38
28 3085 16 3.1221984333510976e-26
29 3085 18 2.919457487354281e-30
30 3085 17 3.1124585144403997e-28
31 3085 20 2.1654952653888556e-34
32 3085 29 5.220286757994895e-54
33 1714 11 1.1081716964727154e-16
33 3085 23 9.372373523338195e-41
34 3085 13 2.1082356027637317e-20
35 2953 10 7.038666400705928e-15
35 3085 17 3.1124585144403997e-28
36 3085 17 3.1124585144403997e-28
37 3085 18 2.919457487354281e-30
38 3085 16 3.1221984333510976e-26
39 3085 12 1.59373632481551e-18
40 3085 14 2.580309681527844e-22
41 3085 15 2.9368309854889667e-24
42 3085 14 2.580309681527844e-22
43 3085 13 2.1082356027637317e-20
44 2377 7 9.56294263710313e-10
44 3085 11 1.1081716964727154e-16
45 3085 16 3.1221984333510976e-26
46 3085 15 2.9368309854889667e-24
47 3085 13 2.1082356027637317e-20
48 3085 17 3.1124585144403997e-28
49 3085 17 3.1124585144403997e-28
50 3085 18 2.919457487354281e-30
51 3085 14 2.580309681527844e-22
52 3085 13 2.1082356027637317e-20
53 3085 7 9.56294263710313e-10
54 3085 11 1.1081716964727154e-16
55 3085 15 2.9368309854889667e-24
56 3085 19 2.58457036071295e-32
57 3085 15 2.9368309854889667e-24
58 3085 16 3.1221984333510976e-26
59 3085 16 3.1221984333510976e-26
60 3085 12 1.59373632481551e-18
61 3085 10 7.038666400705928e-15
62 3085 11 1.1081716964727154e-16
63 3085 13 2.1082356027637317e-20
64 3085 10 7.038666400705928e-15
65 3085 12 1.59373632481551e-18
66 3085 13 2.1082356027637317e-20
67 3085 9 4.050384349172392e-13
68 3085 14 2.580309681527844e-22
69 3085 18 2.919457487354281e-30
70 3085 11 1.1081716964727154e-16
71 3085 13 2.1082356027637317e-20
72 3085 21 1.7214198153844627e-36
73 3085 10 7.038666400705928e-15
74 3085 14 2.580309681527844e-22
75 3085 13 2.1082356027637317e-20
76 462 7 9.56294263710313e-10
76 3085 10 7.038666400705928e-15
77 3085 13 2.1082356027637317e-20
78 3085 12 1.59373632481551e-18
79 3085 10 7.038666400705928e-15
