bin1 bin2 count p_value
6 4510 15 2.1149748619109232e-13
12 4510 15 2.1149748619109232e-13
15 4469 12 8.086091796144501e-10
117 758 12 8.086091796144501e-10
180 765 19 1.1102230246251565e-16
180 4469 16 1.1435297153639112e-14
180 4510 24 1.1102230246251565e-16
394 4680 17 5.551115123125783e-16
406 771 33 1.1102230246251565e-16
406 4299 18 1.1102230246251565e-16
672 3083 14 3.6036729156307956e-12
758 775 48 1.1102230246251565e-16
758 4207 18 1.1102230246251565e-16
758 4543 13 5.6436966211492745e-11
758 4660 17 5.551115123125783e-16
765 1085 26 1.1102230246251565e-16
765 2139 13 5.6436966211492745e-11
765 2574 24 1.1102230246251565e-16
765 3083 13 5.6436966211492745e-11
765 4469 33 1.1102230246251565e-16
765 4660 41 1.1102230246251565e-16
771 4299 22 1.1102230246251565e-16
771 4564 14 3.6036729156307956e-12
775 1149 20 1.1102230246251565e-16
1085 1547 28 1.1102230246251565e-16
1085 2139 16 1.1435297153639112e-14
1085 4271 12 8.086091796144501e-10
1085 4469 41 1.1102230246251565e-16
1085 4660 30 1.1102230246251565e-16
1135 5108 12 8.086091796144501e-10
1372 1814 27 1.1102230246251565e-16
1372 1832 24 1.1102230246251565e-16
1373 1814 49 1.1102230246251565e-16
1373 1832 12 8.086091796144501e-10
1398 3083 23 1.1102230246251565e-16
1457 3083 72 1.1102230246251565e-16
1457 4469 16 1.1435297153639112e-14
1551 4271 42 1.1102230246251565e-16
1611 4958 17 5.551115123125783e-16
1618 3083 15 2.1149748619109232e-13
1685 4536 16 1.1435297153639112e-14
1703 3083 15 2.1149748619109232e-13
1703 4543 35 1.1102230246251565e-16
1703 4660 15 2.1149748619109232e-13
2004 3083 12 8.086091796144501e-10
2004 3922 13 5.6436966211492745e-11
2139 4469 14 3.6036729156307956e-12
2310 3083 12 8.086091796144501e-10
2310 4543 29 1.1102230246251565e-16
2566 4653 19 1.1102230246251565e-16
2573 3083 13 5.6436966211492745e-11
2830 3083 14 3.6036729156307956e-12
2860 3572 26 1.1102230246251565e-16
2977 3083 54 1.1102230246251565e-16
3041 4510 15 2.1149748619109232e-13
3076 4653 14 3.6036729156307956e-12
3083 3329 12 8.086091796144501e-10
3083 3581 12 8.086091796144501e-10
3083 3798 13 5.6436966211492745e-11
3083 3845 13 5.6436966211492745e-11
3083 3846 12 8.086091796144501e-10
3083 4273 12 8.086091796144501e-10
3083 4469 53 1.1102230246251565e-16
3083 4660 39 1.1102230246251565e-16
3083 5179 44 1.1102230246251565e-16
3185 4207 15 2.1149748619109232e-13
3289 4543 29 1.1102230246251565e-16
3295 3673 13 5.6436966211492745e-11
3295 3761 15 2.1149748619109232e-13
3572 4660 12 8.086091796144501e-10
3714 4653 15 2.1149748619109232e-13
3910 5202 26 1.1102230246251565e-16
4207 4271 12 8.086091796144501e-10
4207 4272 12 8.086091796144501e-10
4207 4660 30 1.1102230246251565e-16
4271 4660 17 5.551115123125783e-16
4271 4661 13 5.6436966211492745e-11
4271 4662 20 1.1102230246251565e-16
4543 4801 15 2.1149748619109232e-13
4653 4958 19 1.1102230246251565e-16
4660 4842 19 1.1102230246251565e-16
4735 4927 17 5.551115123125783e-16
