bin1 bin2 count p_value
3 1542 51 5.006378259598269e-53
4 1542 62 9.48130799038425e-70
5 1542 52 1.6908860083267306e-54
6 1542 60 1.2653361606888396e-66
7 1542 37 1.35537607829175e-33
8 1542 35 5.134416159716354e-31
9 1542 50 1.4474629897496654e-51
10 1542 54 1.7985498064173807e-57
11 1542 34 9.525010694594012e-30
12 1542 40 1.4617257551881466e-37
13 1542 36 2.6798666377845747e-32
14 1542 29 1.2523821957619917e-23
15 1542 40 1.4617257551881466e-37
16 1542 40 1.4617257551881466e-37
17 1476 16 7.435888294519636e-10
17 1542 27 2.711782091934038e-21
18 1542 33 1.709577934867562e-28
19 1542 31 4.9703243474850936e-26
20 1542 29 1.2523821957619917e-23
21 1542 22 9.005578905189423e-16
22 1542 31 4.9703243474850936e-26
23 1542 28 1.8792121432829628e-22
24 1542 29 1.2523821957619917e-23
25 1542 31 4.9703243474850936e-26
26 1542 17 8.856179173218741e-11
27 1542 27 2.711782091934038e-21
28 1542 33 1.709577934867562e-28
29 1542 24 6.362714714053647e-18
30 1542 22 9.005578905189423e-16
31 1542 23 7.747508076169961e-17
32 1542 16 7.435888294519636e-10
33 1542 18 9.924032312226932e-12
34 1542 28 1.8792121432829628e-22
35 1542 28 1.8792121432829628e-22
36 1542 28 1.8792121432829628e-22
37 1542 25 4.996903238162847e-19
38 1542 19 1.0495288758978315e-12
39 1542 22 9.005578905189423e-16
40 1542 19 1.0495288758978315e-12
43 1542 19 1.0495288758978315e-12
53 1542 18 9.924032312226932e-12
55 1542 17 8.856179173218741e-11
55 2462 19 1.0495288758978315e-12
59 1542 15 5.853942250646168e-09
66 1352 22 9.005578905189423e-16
80 2333 18 9.924032312226932e-12
83 293 21 9.97415287981226e-15
90 201 30 8.03614720679437e-25
90 202 16 7.435888294519636e-10
90 203 15 5.853942250646168e-09
90 205 15 5.853942250646168e-09
90 206 18 9.924032312226932e-12
90 207 21 9.97415287981226e-15
90 208 16 7.435888294519636e-10
90 210 15 5.853942250646168e-09
90 211 18 9.924032312226932e-12
90 212 18 9.924032312226932e-12
90 214 18 9.924032312226932e-12
90 215 18 9.924032312226932e-12
90 543 24 6.362714714053647e-18
