bin1 bin2 count p_value
3 1542 68 1.05705622040051e-60
4 1542 66 4.591053220600933e-58
4 2502 31 3.8243110940786184e-18
5 1542 54 5.909640223750741e-43
6 1542 61 1.2920924194973174e-51
7 1542 48 6.649693648161673e-36
8 1542 38 5.133344706765231e-25
9 1542 52 1.4515135663472039e-40
9 1618 23 3.191700779961306e-11
10 1542 56 2.203154139396862e-45
11 1542 40 4.2368840296303345e-27
12 1542 38 5.133344706765231e-25
13 1542 46 1.2327702243855543e-33
14 1542 35 5.4796759517533515e-22
15 1542 28 2.025000766021571e-15
16 856 21 1.118157294349675e-09
16 1542 30 3.209039146089117e-17
17 1476 36 5.528324739560413e-23
17 1542 27 1.5193710729351277e-14
18 1542 20 6.148265146501489e-09
21 1188 21 1.118157294349675e-09
21 1542 32 4.400210288718222e-19
22 1542 30 3.209039146089117e-17
23 1542 23 3.191700779961306e-11
24 1542 25 7.582577418207449e-13
25 1542 30 3.209039146089117e-17
28 1542 20 6.148265146501489e-09
30 1542 29 2.597117742539585e-16
33 1542 25 7.582577418207449e-13
34 1542 28 2.025000766021571e-15
35 1542 38 5.133344706765231e-25
36 1542 29 2.597117742539585e-16
37 1542 27 1.5193710729351277e-14
38 1542 27 1.5193710729351277e-14
39 1542 25 7.582577418207449e-13
40 1542 28 2.025000766021571e-15
42 1542 20 6.148265146501489e-09
43 1542 23 3.191700779961306e-11
52 1542 23 3.191700779961306e-11
55 2462 38 5.133344706765231e-25
65 1273 22 1.9347650828592693e-10
65 1918 20 6.148265146501489e-09
66 1352 50 3.255790718393803e-38
80 2333 23 3.191700779961306e-11
83 293 32 4.400210288718222e-19
90 201 44 2.067286606914625e-31
90 202 35 5.4796759517533515e-22
90 203 23 3.191700779961306e-11
90 543 37 5.4080164134538966e-24
90 1542 82 4.963117878598055e-80
105 352 20 6.148265146501489e-09
107 1357 23 3.191700779961306e-11
111 964 62 6.892804235726518e-53
116 2147 32 4.400210288718222e-19
130 607 27 1.5193710729351277e-14
