bin1 bin2 count p_value
6 3082 33 1.1102230246251565e-16
7 3082 30 1.1102230246251565e-16
8 3082 32 1.1102230246251565e-16
9 3082 37 1.1102230246251565e-16
9 4996 11 1.1102230246251565e-16
10 3082 33 1.1102230246251565e-16
11 3082 26 1.1102230246251565e-16
12 3082 33 1.1102230246251565e-16
13 3082 35 1.1102230246251565e-16
14 1397 6 3.8152814241243505e-11
14 3082 23 1.1102230246251565e-16
15 3082 19 1.1102230246251565e-16
16 3082 19 1.1102230246251565e-16
17 3082 19 1.1102230246251565e-16
18 3082 20 1.1102230246251565e-16
19 3082 34 1.1102230246251565e-16
20 3082 28 1.1102230246251565e-16
21 3082 28 1.1102230246251565e-16
22 3082 20 1.1102230246251565e-16
23 3082 18 1.1102230246251565e-16
24 3082 28 1.1102230246251565e-16
25 3082 20 1.1102230246251565e-16
26 3082 26 1.1102230246251565e-16
27 455 7 2.9765079290200447e-13
27 3082 17 1.1102230246251565e-16
28 3082 16 1.1102230246251565e-16
29 3082 16 1.1102230246251565e-16
30 3082 21 1.1102230246251565e-16
31 3082 25 1.1102230246251565e-16
32 3082 25 1.1102230246251565e-16
33 1712 10 1.1102230246251565e-16
33 3082 19 1.1102230246251565e-16
34 3082 13 1.1102230246251565e-16
35 2951 12 1.1102230246251565e-16
35 3082 14 1.1102230246251565e-16
36 3082 21 1.1102230246251565e-16
37 3082 16 1.1102230246251565e-16
38 3082 16 1.1102230246251565e-16
39 3082 19 1.1102230246251565e-16
40 3082 13 1.1102230246251565e-16
41 3082 16 1.1102230246251565e-16
42 3082 12 1.1102230246251565e-16
43 2375 7 2.9765079290200447e-13
43 3082 11 1.1102230246251565e-16
44 3082 19 1.1102230246251565e-16
45 3082 15 1.1102230246251565e-16
46 3082 14 1.1102230246251565e-16
47 3082 17 1.1102230246251565e-16
48 3082 16 1.1102230246251565e-16
49 3082 15 1.1102230246251565e-16
50 3082 20 1.1102230246251565e-16
51 3082 15 1.1102230246251565e-16
52 3082 10 1.1102230246251565e-16
53 3082 11 1.1102230246251565e-16
54 3082 9 1.1102230246251565e-16
55 3082 20 1.1102230246251565e-16
56 3082 20 1.1102230246251565e-16
57 3082 15 1.1102230246251565e-16
58 3082 13 1.1102230246251565e-16
59 3082 15 1.1102230246251565e-16
60 3082 11 1.1102230246251565e-16
61 3082 11 1.1102230246251565e-16
62 3082 11 1.1102230246251565e-16
63 3082 14 1.1102230246251565e-16
64 1139 8 1.9984014443252818e-15
64 3082 10 1.1102230246251565e-16
65 3082 9 1.1102230246251565e-16
66 3082 7 2.9765079290200447e-13
67 3082 11 1.1102230246251565e-16
68 3082 19 1.1102230246251565e-16
69 3082 11 1.1102230246251565e-16
70 3082 15 1.1102230246251565e-16
71 3082 16 1.1102230246251565e-16
72 1900 6 3.8152814241243505e-11
72 3082 15 1.1102230246251565e-16
73 3082 13 1.1102230246251565e-16
74 3082 16 1.1102230246251565e-16
75 3082 12 1.1102230246251565e-16
76 3082 13 1.1102230246251565e-16
77 3082 9 1.1102230246251565e-16
78 3082 14 1.1102230246251565e-16
79 3082 9 1.1102230246251565e-16
80 3082 10 1.1102230246251565e-16
81 3082 13 1.1102230246251565e-16
82 3082 7 2.9765079290200447e-13
83 3082 7 2.9765079290200447e-13
84 3082 6 3.8152814241243505e-11
85 3082 8 1.9984014443252818e-15
86 3082 7 2.9765079290200447e-13
