bin1 bin2 count p_value
3 1542 51 5.181231248450414e-53
4 1542 62 9.739640671831322e-70
5 1542 52 1.748529888521436e-54
6 1542 60 1.3013092586460207e-66
7 1542 37 1.4251648333878486e-33
8 1542 35 5.416654471828689e-31
9 1542 50 1.4992753022341696e-51
10 1542 54 1.8570301857443776e-57
11 1542 34 1.006667614177688e-29
12 1542 40 1.5303388202706393e-37
13 1542 36 2.82238312112336e-32
14 1542 29 1.3380287092973866e-23
15 1542 40 1.5303388202706393e-37
16 1542 40 1.5303388202706393e-37
17 1476 16 8.432401835706842e-10
17 1542 27 2.9130835933553077e-21
18 1542 33 1.8102446962853305e-28
19 1542 31 5.285041467451486e-26
20 1542 29 1.3380287092973866e-23
21 1542 22 9.849358754189494e-16
22 1542 31 5.285041467451486e-26
23 1542 28 2.013015014212701e-22
24 1542 29 1.3380287092973866e-23
25 1542 31 5.285041467451486e-26
26 1542 17 9.965135411872069e-11
27 1542 27 2.9130835933553077e-21
28 1542 33 1.8102446962853305e-28
29 1542 24 6.902904138307436e-18
30 1542 22 9.849358754189494e-16
31 1542 23 8.437798490000706e-17
32 1542 16 8.432401835706842e-10
33 1542 18 1.10895623865333e-11
34 1542 28 2.013015014212701e-22
35 1542 28 2.013015014212701e-22
36 1542 28 2.013015014212701e-22
37 1542 25 5.401894242537885e-19
38 1542 19 1.165530074306364e-12
39 1542 22 9.849358754189494e-16
40 1542 19 1.165530074306364e-12
43 1542 19 1.165530074306364e-12
53 1542 18 1.10895623865333e-11
55 1542 17 9.965135411872069e-11
55 2462 19 1.165530074306364e-12
59 1542 15 6.6971824342168535e-09
66 1352 22 9.849358754189494e-16
80 2333 18 1.10895623865333e-11
83 293 21 1.0959088755231208e-14
90 201 30 8.56465135353952e-25
90 202 16 8.432401835706842e-10
90 203 15 6.6971824342168535e-09
90 205 15 6.6971824342168535e-09
90 206 18 1.10895623865333e-11
90 207 21 1.0959088755231208e-14
90 208 16 8.432401835706842e-10
90 210 15 6.6971824342168535e-09
90 211 18 1.10895623865333e-11
90 212 18 1.10895623865333e-11
90 214 18 1.10895623865333e-11
90 215 18 1.10895623865333e-11
90 543 24 6.902904138307436e-18
90 559 15 6.6971824342168535e-09
90 1542 70 1.3664968193879612e-82
111 964 38 6.978875509609854e-35
112 1218 16 8.432401835706842e-10
125 555 15 6.6971824342168535e-09
127 874 17 9.965135411872069e-11
135 1535 20 1.1600119840853237e-13
136 1199 30 8.56465135353952e-25
154 1305 18 1.10895623865333e-11
159 987 17 9.965135411872069e-11
171 2058 16 8.432401835706842e-10
173 1535 20 1.1600119840853237e-13
182 532 16 8.432401835706842e-10
201 1542 61 3.5973097957180776e-68
202 1542 40 1.5303388202706393e-37
203 1248 20 1.1600119840853237e-13
203 1542 30 8.56465135353952e-25
204 1542 40 1.5303388202706393e-37
205 1542 32 3.1471711996639174e-27
206 1542 37 1.4251648333878486e-33
207 1542 34 1.006667614177688e-29
208 1542 44 5.232262241346437e-43
209 1542 50 1.4992753022341696e-51
210 1542 45 2.1022194279395098e-44
211 1542 38 6.978875509609854e-35
212 1542 43 1.2680214332791562e-41
213 1542 28 2.013015014212701e-22
214 1542 36 2.82238312112336e-32
215 1542 32 3.1471711996639174e-27
216 1542 27 2.9130835933553077e-21
217 1542 32 3.1471711996639174e-27
218 1542 22 9.849358754189494e-16
219 1542 25 5.401894242537885e-19
220 1542 25 5.401894242537885e-19
221 1542 30 8.56465135353952e-25
222 1542 28 2.013015014212701e-22
223 1542 25 5.401894242537885e-19
224 1542 19 1.165530074306364e-12
225 1542 16 8.432401835706842e-10
226 1542 16 8.432401835706842e-10
227 1542 16 8.432401835706842e-10
228 1542 18 1.10895623865333e-11
231 1542 16 8.432401835706842e-10
232 1542 15 6.6971824342168535e-09
233 1542 24 6.902904138307436e-18
234 1542 20 1.1600119840853237e-13
242 944 15 6.6971824342168535e-09
244 2010 19 1.165530074306364e-12
254 1359 36 2.82238312112336e-32
261 561 18 1.10895623865333e-11
267 833 32 3.1471711996639174e-27
271 645 23 8.437798490000706e-17
282 1064 15 6.6971824342168535e-09
297 1482 18 1.10895623865333e-11
311 460 17 9.965135411872069e-11
316 2426 17 9.965135411872069e-11
319 1163 20 1.1600119840853237e-13
326 635 22 9.849358754189494e-16
334 739 15 6.6971824342168535e-09
337 2007 20 1.1600119840853237e-13
351 1955 18 1.10895623865333e-11
352 1280 24 6.902904138307436e-18
355 1496 20 1.1600119840853237e-13
360 602 17 9.965135411872069e-11
379 2272 15 6.6971824342168535e-09
383 1542 36 2.82238312112336e-32
384 1542 29 1.3380287092973866e-23
385 1542 31 5.285041467451486e-26
386 1542 28 2.013015014212701e-22
387 1542 28 2.013015014212701e-22
388 1542 29 1.3380287092973866e-23
389 1542 33 1.8102446962853305e-28
390 1542 18 1.10895623865333e-11
391 1542 27 2.9130835933553077e-21
392 1542 25 5.401894242537885e-19
393 1542 26 4.049910043750386e-20
394 1542 28 2.013015014212701e-22
397 1542 25 5.401894242537885e-19
398 1542 16 8.432401835706842e-10
399 694 21 1.0959088755231208e-14
399 1542 22 9.849358754189494e-16
400 1542 15 6.6971824342168535e-09
403 1542 15 6.6971824342168535e-09
403 2551 18 1.10895623865333e-11
404 1542 15 6.6971824342168535e-09
406 1542 17 9.965135411872069e-11
407 1542 18 1.10895623865333e-11
412 1542 16 8.432401835706842e-10
415 1916 20 1.1600119840853237e-13
416 1886 15 6.6971824342168535e-09
454 728 16 8.432401835706842e-10
456 1923 20 1.1600119840853237e-13
464 1013 15 6.6971824342168535e-09
479 2063 26 4.049910043750386e-20
516 1940 22 9.849358754189494e-16
518 570 31 5.285041467451486e-26
525 1339 17 9.965135411872069e-11
535 1807 15 6.6971824342168535e-09
543 852 30 8.56465135353952e-25
543 1155 30 8.56465135353952e-25
543 1542 33 1.8102446962853305e-28
543 2332 15 6.6971824342168535e-09
544 1542 24 6.902904138307436e-18
545 1542 31 5.285041467451486e-26
546 1542 33 1.8102446962853305e-28
547 1542 32 3.1471711996639174e-27
548 1542 37 1.4251648333878486e-33
549 1542 34 1.006667614177688e-29
550 1542 35 5.416654471828689e-31
551 1542 35 5.416654471828689e-31
552 1542 26 4.049910043750386e-20
553 1542 23 8.437798490000706e-17
554 1542 32 3.1471711996639174e-27
555 1542 38 6.978875509609854e-35
556 1542 26 4.049910043750386e-20
557 1542 33 1.8102446962853305e-28
558 1542 25 5.401894242537885e-19
559 1542 29 1.3380287092973866e-23
560 1542 27 2.9130835933553077e-21
561 1542 25 5.401894242537885e-19
562 1542 26 4.049910043750386e-20
563 1542 19 1.165530074306364e-12
564 1542 17 9.965135411872069e-11
566 1542 17 9.965135411872069e-11
567 1542 20 1.1600119840853237e-13
568 1542 22 9.849358754189494e-16
569 1542 20 1.1600119840853237e-13
572 1542 15 6.6971824342168535e-09
573 1542 23 8.437798490000706e-17
574 1542 16 8.432401835706842e-10
576 1542 17 9.965135411872069e-11
583 1542 16 8.432401835706842e-10
584 1542 15 6.6971824342168535e-09
593 1542 16 8.432401835706842e-10
677 738 30 8.56465135353952e-25
684 2156 17 9.965135411872069e-11
691 814 18 1.10895623865333e-11
694 2006 16 8.432401835706842e-10
695 2364 34 1.006667614177688e-29
699 1227 22 9.849358754189494e-16
699 1542 31 5.285041467451486e-26
700 1542 15 6.6971824342168535e-09
701 1542 32 3.1471711996639174e-27
702 1542 16 8.432401835706842e-10
704 1542 19 1.165530074306364e-12
705 1542 26 4.049910043750386e-20
706 1542 15 6.6971824342168535e-09
708 1542 20 1.1600119840853237e-13
709 1542 18 1.10895623865333e-11
710 1542 18 1.10895623865333e-11
712 1542 16 8.432401835706842e-10
716 1542 17 9.965135411872069e-11
717 1542 16 8.432401835706842e-10
718 1542 21 1.0959088755231208e-14
719 1542 21 1.0959088755231208e-14
720 1542 15 6.6971824342168535e-09
726 1542 15 6.6971824342168535e-09
727 1542 20 1.1600119840853237e-13
728 1542 23 8.437798490000706e-17
729 1542 82 7.580931085320267e-103
771 1525 40 1.5303388202706393e-37
786 1366 33 1.8102446962853305e-28
