bin1 bin2 count p_value
3 1542 34 1.1102230246251565e-16
4 1542 50 1.1102230246251565e-16
4 2502 37 1.1102230246251565e-16
5 1542 44 1.1102230246251565e-16
6 1542 37 1.1102230246251565e-16
7 1542 30 1.1102230246251565e-16
8 1542 25 1.1102230246251565e-16
9 1542 25 1.1102230246251565e-16
10 1542 27 1.1102230246251565e-16
11 1542 24 1.1102230246251565e-16
12 1542 29 1.1102230246251565e-16
13 1542 21 1.1513012765362873e-13
14 1542 21 1.1513012765362873e-13
15 1542 20 1.0794698468430397e-12
16 856 19 9.601097694655891e-12
16 1542 28 1.1102230246251565e-16
17 1542 27 1.1102230246251565e-16
18 1542 21 1.1513012765362873e-13
20 1542 20 1.0794698468430397e-12
21 1188 18 8.084932723306792e-11
21 1542 16 4.813271448078638e-09
24 1542 17 6.428946264236401e-10
33 1542 16 4.813271448078638e-09
55 2462 41 1.1102230246251565e-16
65 1273 21 1.1513012765362873e-13
66 1352 22 1.1657341758564144e-14
80 2333 17 6.428946264236401e-10
89 436 18 8.084932723306792e-11
90 201 28 1.1102230246251565e-16
90 543 24 1.1102230246251565e-16
90 544 18 8.084932723306792e-11
90 1542 61 1.1102230246251565e-16
93 564 18 8.084932723306792e-11
111 964 35 1.1102230246251565e-16
116 2147 20 1.0794698468430397e-12
135 1535 23 1.1102230246251565e-15
136 1199 44 1.1102230246251565e-16
138 1780 21 1.1513012765362873e-13
138 1781 18 8.084932723306792e-11
152 1957 20 1.0794698468430397e-12
154 1305 23 1.1102230246251565e-15
159 1609 25 1.1102230246251565e-16
173 1535 21 1.1513012765362873e-13
182 532 20 1.0794698468430397e-12
201 1542 60 1.1102230246251565e-16
201 2308 17 6.428946264236401e-10
202 1542 40 1.1102230246251565e-16
203 1248 30 1.1102230246251565e-16
203 1542 40 1.1102230246251565e-16
204 1542 39 1.1102230246251565e-16
205 1542 19 9.601097694655891e-12
206 1542 17 6.428946264236401e-10
207 1542 30 1.1102230246251565e-16
208 1542 31 1.1102230246251565e-16
209 1542 35 1.1102230246251565e-16
209 1821 20 1.0794698468430397e-12
210 1542 25 1.1102230246251565e-16
211 1542 29 1.1102230246251565e-16
212 1542 27 1.1102230246251565e-16
213 1542 25 1.1102230246251565e-16
214 1542 17 6.428946264236401e-10
215 1542 23 1.1102230246251565e-15
216 1542 34 1.1102230246251565e-16
