bin1 bin2 count p_value
6 3083 23 1.1102230246251565e-16
7 3083 28 1.1102230246251565e-16
8 3083 34 1.1102230246251565e-16
9 3083 30 1.1102230246251565e-16
10 3083 36 1.1102230246251565e-16
11 3083 26 1.1102230246251565e-16
12 3083 33 1.1102230246251565e-16
13 3083 34 1.1102230246251565e-16
14 3083 28 1.1102230246251565e-16
15 3083 20 1.1102230246251565e-16
16 3083 15 2.220446049250313e-16
17 3083 19 1.1102230246251565e-16
18 3083 24 1.1102230246251565e-16
19 3083 30 1.1102230246251565e-16
20 3083 31 1.1102230246251565e-16
21 3083 28 1.1102230246251565e-16
22 3083 20 1.1102230246251565e-16
23 3083 18 1.1102230246251565e-16
24 3083 23 1.1102230246251565e-16
25 3083 26 1.1102230246251565e-16
26 3083 23 1.1102230246251565e-16
27 3083 19 1.1102230246251565e-16
28 3083 15 2.220446049250313e-16
29 3083 18 1.1102230246251565e-16
30 3083 18 1.1102230246251565e-16
31 3083 21 1.1102230246251565e-16
32 3083 30 1.1102230246251565e-16
33 3083 19 1.1102230246251565e-16
34 3083 17 1.1102230246251565e-16
35 2951 13 1.120215031846783e-13
35 3083 15 2.220446049250313e-16
36 3083 20 1.1102230246251565e-16
37 3083 14 4.6629367034256575e-15
38 3083 17 1.1102230246251565e-16
39 3083 15 2.220446049250313e-16
40 3083 11 5.1388671096219696e-11
41 3083 16 1.1102230246251565e-16
42 3083 14 4.6629367034256575e-15
43 3083 12 2.50099940757309e-12
44 3083 20 1.1102230246251565e-16
45 3083 16 1.1102230246251565e-16
46 3083 16 1.1102230246251565e-16
47 3083 14 4.6629367034256575e-15
48 3083 17 1.1102230246251565e-16
49 3083 16 1.1102230246251565e-16
50 3083 17 1.1102230246251565e-16
51 3083 14 4.6629367034256575e-15
52 3083 10 9.650633625568616e-10
53 3083 10 9.650633625568616e-10
54 3083 10 9.650633625568616e-10
55 3083 16 1.1102230246251565e-16
56 3083 18 1.1102230246251565e-16
57 3083 13 1.120215031846783e-13
58 3083 16 1.1102230246251565e-16
59 3083 14 4.6629367034256575e-15
60 3083 11 5.1388671096219696e-11
61 3083 11 5.1388671096219696e-11
62 3083 12 2.50099940757309e-12
63 3083 14 4.6629367034256575e-15
64 3083 11 5.1388671096219696e-11
68 3083 16 1.1102230246251565e-16
69 3083 17 1.1102230246251565e-16
70 3083 13 1.120215031846783e-13
71 3083 12 2.50099940757309e-12
72 3083 17 1.1102230246251565e-16
73 3083 13 1.120215031846783e-13
74 3083 13 1.120215031846783e-13
75 3083 14 4.6629367034256575e-15
76 3083 12 2.50099940757309e-12
78 3083 13 1.120215031846783e-13
79 3083 10 9.650633625568616e-10
81 3083 14 4.6629367034256575e-15
87 3083 12 2.50099940757309e-12
94 3083 10 9.650633625568616e-10
105 3083 10 9.650633625568616e-10
110 3083 12 2.50099940757309e-12
111 4918 20 1.1102230246251565e-16
117 930 10 9.650633625568616e-10
118 3083 10 9.650633625568616e-10
130 3833 11 5.1388671096219696e-11
132 2704 17 1.1102230246251565e-16
160 4661 17 1.1102230246251565e-16
168 585 16 1.1102230246251565e-16
179 871 10 9.650633625568616e-10
180 401 23 1.1102230246251565e-16
180 403 10 9.650633625568616e-10
180 405 11 5.1388671096219696e-11
180 409 12 2.50099940757309e-12
180 412 10 9.650633625568616e-10
180 413 13 1.120215031846783e-13
180 414 13 1.120215031846783e-13
180 417 13 1.120215031846783e-13
180 419 11 5.1388671096219696e-11
180 422 13 1.120215031846783e-13
180 424 10 9.650633625568616e-10
180 428 12 2.50099940757309e-12
180 429 11 5.1388671096219696e-11
180 1086 17 1.1102230246251565e-16
180 1097 10 9.650633625568616e-10
180 3083 65 1.1102230246251565e-16
198 2753 11 5.1388671096219696e-11
222 1929 38 1.1102230246251565e-16
225 2435 13 1.120215031846783e-13
233 4291 13 1.120215031846783e-13
251 1110 13 1.120215031846783e-13
255 1747 15 2.220446049250313e-16
260 1213 10 9.650633625568616e-10
270 3069 18 1.1102230246251565e-16
273 2397 25 1.1102230246251565e-16
277 3560 10 9.650633625568616e-10
277 3561 13 1.120215031846783e-13
287 2829 12 2.50099940757309e-12
295 912 11 5.1388671096219696e-11
304 3911 11 5.1388671096219696e-11
