bin1 bin2 count p_value
3 1542 51 1.3439776683953761e-80
4 1542 62 2.0559028162040165e-103
4 2502 13 9.039490737850343e-14
5 1542 52 1.2678928389625531e-82
6 1542 60 3.5163024882248414e-99
7 1542 37 2.0704433236925245e-53
8 1542 35 1.0057518039024188e-49
9 1542 50 1.3911687338802865e-78
10 1542 54 1.052206142486473e-86
11 1542 34 6.681593632940976e-48
12 1542 40 4.863471713657959e-59
13 228 9 1.420323192661183e-08
13 1542 36 1.4659175810846323e-51
14 1542 29 5.1765189012421387e-39
15 1542 40 4.863471713657959e-59
16 856 12 2.053454537580011e-12
16 1542 40 4.863471713657959e-59
17 1476 16 4.942051563705156e-18
17 1542 27 1.438128784748206e-35
18 1542 33 4.2946798303201335e-46
19 1542 31 1.6014867125136473e-42
20 1542 29 5.1765189012421387e-39
21 1542 22 2.819334844200069e-27
22 1542 31 1.6014867125136473e-42
23 1542 28 2.782189807062523e-37
24 1542 29 5.1765189012421387e-39
25 1542 31 1.6014867125136473e-42
26 1542 17 1.6411118258706089e-19
27 1542 27 1.438128784748206e-35
28 1542 33 4.2946798303201335e-46
29 1542 24 1.5514592024322169e-30
30 1542 22 2.819334844200069e-27
31 1542 23 6.768757809535287e-29
32 1542 16 4.942051563705156e-18
33 1542 18 5.12850527166626e-21
34 1542 28 2.782189807062523e-37
35 1542 28 2.782189807062523e-37
36 1542 28 2.782189807062523e-37
37 1542 25 3.40082537291985e-32
38 1542 19 1.512819861763797e-22
39 1542 22 2.819334844200069e-27
40 1542 19 1.512819861763797e-22
41 1542 13 9.039490737850343e-14
42 1542 13 9.039490737850343e-14
43 1542 19 1.512819861763797e-22
44 1542 12 2.053454537580011e-12
45 1542 9 1.420323192661183e-08
47 1542 14 3.6829463205962616e-15
48 1542 11 4.292380704465896e-11
50 1542 9 1.420323192661183e-08
51 1542 13 9.039490737850343e-14
52 1542 13 9.039490737850343e-14
53 953 9 1.420323192661183e-08
53 1542 18 5.12850527166626e-21
54 1542 14 3.6829463205962616e-15
55 1542 17 1.6411118258706089e-19
55 2462 19 1.512819861763797e-22
57 1542 9 1.420323192661183e-08
58 465 11 4.292380704465896e-11
58 1542 11 4.292380704465896e-11
59 1542 15 1.3957791520789665e-16
60 604 9 1.420323192661183e-08
60 1542 9 1.420323192661183e-08
61 1542 10 8.200351176075756e-10
65 1273 13 9.039490737850343e-14
65 1918 11 4.292380704465896e-11
66 1352 22 2.819334844200069e-27
74 1940 9 1.420323192661183e-08
80 2333 18 5.12850527166626e-21
83 293 21 1.1190347258978426e-25
84 2439 12 2.053454537580011e-12
89 436 10 8.200351176075756e-10
90 201 30 9.273819734053853e-41
90 202 16 4.942051563705156e-18
90 203 15 1.3957791520789665e-16
90 204 12 2.053454537580011e-12
90 205 15 1.3957791520789665e-16
90 206 18 5.12850527166626e-21
90 207 21 1.1190347258978426e-25
90 208 16 4.942051563705156e-18
90 209 14 3.6829463205962616e-15
90 210 15 1.3957791520789665e-16
90 211 18 5.12850527166626e-21
90 212 18 5.12850527166626e-21
90 213 11 4.292380704465896e-11
90 214 18 5.12850527166626e-21
90 215 18 5.12850527166626e-21
90 216 10 8.200351176075756e-10
90 217 13 9.039490737850343e-14
90 219 13 9.039490737850343e-14
90 221 10 8.200351176075756e-10
90 224 9 1.420323192661183e-08
90 234 12 2.053454537580011e-12
90 543 24 1.5514592024322169e-30
90 544 10 8.200351176075756e-10
90 545 11 4.292380704465896e-11
90 546 11 4.292380704465896e-11
90 547 11 4.292380704465896e-11
90 548 14 3.6829463205962616e-15
90 549 9 1.420323192661183e-08
90 552 10 8.200351176075756e-10
90 556 9 1.420323192661183e-08
90 557 11 4.292380704465896e-11
90 558 11 4.292380704465896e-11
90 559 15 1.3957791520789665e-16
90 560 11 4.292380704465896e-11
90 562 9 1.420323192661183e-08
90 564 9 1.420323192661183e-08
90 1542 70 1.0736825703671672e-120
91 1542 9 1.420323192661183e-08
99 1377 9 1.420323192661183e-08
103 747 11 4.292380704465896e-11
105 352 13 9.039490737850343e-14
111 964 38 2.8357075515487953e-55
112 1218 16 4.942051563705156e-18
116 2147 13 9.039490737850343e-14
125 555 15 1.3957791520789665e-16
127 874 17 1.6411118258706089e-19
129 2071 9 1.420323192661183e-08
130 607 13 9.039490737850343e-14
134 1773 9 1.420323192661183e-08
135 1535 20 4.223906969778738e-24
136 364 9 1.420323192661183e-08
136 1199 30 9.273819734053853e-41
136 1636 9 1.420323192661183e-08
136 1659 9 1.420323192661183e-08
137 1641 9 1.420323192661183e-08
138 330 10 8.200351176075756e-10
138 1780 14 3.6829463205962616e-15
138 1781 10 8.200351176075756e-10
143 1415 12 2.053454537580011e-12
147 456 14 3.6829463205962616e-15
152 1957 10 8.200351176075756e-10
154 1305 18 5.12850527166626e-21
159 987 17 1.6411118258706089e-19
159 1609 14 3.6829463205962616e-15
161 1936 9 1.420323192661183e-08
161 2524 9 1.420323192661183e-08
163 710 9 1.420323192661183e-08
163 1535 9 1.420323192661183e-08
164 1570 10 8.200351176075756e-10
168 563 13 9.039490737850343e-14
171 2058 16 4.942051563705156e-18
173 1535 20 4.223906969778738e-24
173 2171 12 2.053454537580011e-12
179 1189 12 2.053454537580011e-12
182 532 16 4.942051563705156e-18
182 1773 10 8.200351176075756e-10
183 1132 9 1.420323192661183e-08
183 2443 12 2.053454537580011e-12
193 1773 11 4.292380704465896e-11
201 1542 61 2.7168365087522913e-101
201 2308 14 3.6829463205962616e-15
202 1542 40 4.863471713657959e-59
203 1248 20 4.223906969778738e-24
203 1542 30 9.273819734053853e-41
204 1542 40 4.863471713657959e-59
205 1542 32 2.6685505381896843e-44
206 1542 37 2.0704433236925245e-53
207 1542 34 6.681593632940976e-48
208 1542 44 1.0166457169470382e-66
209 1542 50 1.3911687338802865e-78
210 1542 45 1.142077458893633e-68
211 1304 10 8.200351176075756e-10
211 1542 38 2.8357075515487953e-55
212 1542 43 8.811571454954965e-65
213 1542 28 2.782189807062523e-37
214 1542 36 1.4659175810846323e-51
214 1801 9 1.420323192661183e-08
215 1542 32 2.6685505381896843e-44
216 1542 27 1.438128784748206e-35
217 1542 32 2.6685505381896843e-44
218 1542 22 2.819334844200069e-27
219 1542 25 3.40082537291985e-32
220 1542 25 3.40082537291985e-32
221 1542 30 9.273819734053853e-41
222 1542 28 2.782189807062523e-37
222 1633 9 1.420323192661183e-08
223 1542 25 3.40082537291985e-32
224 1542 19 1.512819861763797e-22
225 1542 16 4.942051563705156e-18
226 1542 16 4.942051563705156e-18
227 468 10 8.200351176075756e-10
227 1542 16 4.942051563705156e-18
227 2109 12 2.053454537580011e-12
227 2261 10 8.200351176075756e-10
227 2262 12 2.053454537580011e-12
228 675 9 1.420323192661183e-08
228 689 10 8.200351176075756e-10
228 694 9 1.420323192661183e-08
228 820 9 1.420323192661183e-08
228 1028 9 1.420323192661183e-08
228 1051 9 1.420323192661183e-08
228 1542 18 5.12850527166626e-21
228 2129 9 1.420323192661183e-08
229 675 10 8.200351176075756e-10
229 689 9 1.420323192661183e-08
229 1542 14 3.6829463205962616e-15
229 1599 9 1.420323192661183e-08
229 1936 10 8.200351176075756e-10
229 2111 11 4.292380704465896e-11
230 674 10 8.200351176075756e-10
230 689 11 4.292380704465896e-11
230 690 9 1.420323192661183e-08
230 691 9 1.420323192661183e-08
230 817 10 8.200351176075756e-10
230 971 11 4.292380704465896e-11
230 1349 9 1.420323192661183e-08
230 1542 14 3.6829463205962616e-15
230 1935 9 1.420323192661183e-08
230 2257 9 1.420323192661183e-08
230 2262 11 4.292380704465896e-11
230 2263 9 1.420323192661183e-08
230 2425 11 4.292380704465896e-11
230 2464 9 1.420323192661183e-08
231 673 9 1.420323192661183e-08
231 1542 16 4.942051563705156e-18
232 1542 15 1.3957791520789665e-16
233 1542 24 1.5514592024322169e-30
234 1542 20 4.223906969778738e-24
235 1542 12 2.053454537580011e-12
236 1542 12 2.053454537580011e-12
237 1542 9 1.420323192661183e-08
238 1542 13 9.039490737850343e-14
240 557 13 9.039490737850343e-14
240 1542 10 8.200351176075756e-10
241 1542 14 3.6829463205962616e-15
242 944 15 1.3957791520789665e-16
242 1542 11 4.292380704465896e-11
242 2082 9 1.420323192661183e-08
243 1542 10 8.200351176075756e-10
243 1587 10 8.200351176075756e-10
244 1542 9 1.420323192661183e-08
244 2010 19 1.512819861763797e-22
245 534 10 8.200351176075756e-10
245 925 11 4.292380704465896e-11
246 1542 10 8.200351176075756e-10
248 1542 10 8.200351176075756e-10
254 1359 36 1.4659175810846323e-51
255 1359 11 4.292380704465896e-11
255 1542 9 1.420323192661183e-08
256 1542 10 8.200351176075756e-10
261 561 18 5.12850527166626e-21
267 832 10 8.200351176075756e-10
267 833 32 2.6685505381896843e-44
267 1689 11 4.292380704465896e-11
269 1542 9 1.420323192661183e-08
269 1771 9 1.420323192661183e-08
271 645 23 6.768757809535287e-29
281 1080 11 4.292380704465896e-11
282 1064 15 1.3957791520789665e-16
289 680 9 1.420323192661183e-08
297 1482 18 5.12850527166626e-21
299 526 13 9.039490737850343e-14
306 1542 9 1.420323192661183e-08
310 1071 13 9.039490737850343e-14
311 460 17 1.6411118258706089e-19
312 2586 11 4.292380704465896e-11
316 2426 17 1.6411118258706089e-19
317 1773 10 8.200351176075756e-10
319 820 9 1.420323192661183e-08
319 1163 20 4.223906969778738e-24
319 1654 14 3.6829463205962616e-15
319 1884 12 2.053454537580011e-12
326 635 22 2.819334844200069e-27
327 1659 10 8.200351176075756e-10
329 2001 12 2.053454537580011e-12
334 739 15 1.3957791520789665e-16
337 2007 20 4.223906969778738e-24
342 479 13 9.039490737850343e-14
344 537 9 1.420323192661183e-08
344 2321 12 2.053454537580011e-12
351 1955 18 5.12850527166626e-21
352 1280 24 1.5514592024322169e-30
353 1133 9 1.420323192661183e-08
353 1265 9 1.420323192661183e-08
354 675 9 1.420323192661183e-08
354 687 11 4.292380704465896e-11
354 691 9 1.420323192661183e-08
354 694 9 1.420323192661183e-08
354 1641 9 1.420323192661183e-08
354 1767 9 1.420323192661183e-08
355 468 9 1.420323192661183e-08
355 691 9 1.420323192661183e-08
355 1496 20 4.223906969778738e-24
360 602 17 1.6411118258706089e-19
363 819 9 1.420323192661183e-08
363 832 11 4.292380704465896e-11
364 680 9 1.420323192661183e-08
364 821 11 4.292380704465896e-11
364 1265 9 1.420323192661183e-08
365 673 9 1.420323192661183e-08
365 689 9 1.420323192661183e-08
365 910 10 8.200351176075756e-10
365 1773 13 9.039490737850343e-14
365 1774 9 1.420323192661183e-08
366 1656 9 1.420323192661183e-08
366 1773 11 4.292380704465896e-11
377 1915 10 8.200351176075756e-10
378 1634 9 1.420323192661183e-08
379 2272 15 1.3957791520789665e-16
383 1542 36 1.4659175810846323e-51
384 1542 29 5.1765189012421387e-39
385 1542 31 1.6014867125136473e-42
386 1542 28 2.782189807062523e-37
387 1542 28 2.782189807062523e-37
388 1542 29 5.1765189012421387e-39
389 1542 33 4.2946798303201335e-46
390 1542 18 5.12850527166626e-21
391 1542 27 1.438128784748206e-35
392 1542 25 3.40082537291985e-32
393 1542 26 7.1404540226469135e-34
394 1542 28 2.782189807062523e-37
395 1542 12 2.053454537580011e-12
396 1542 14 3.6829463205962616e-15
397 1542 25 3.40082537291985e-32
398 1542 16 4.942051563705156e-18
399 694 21 1.1190347258978426e-25
399 1542 22 2.819334844200069e-27
400 1542 15 1.3957791520789665e-16
401 1542 13 9.039490737850343e-14
402 1542 12 2.053454537580011e-12
403 1542 15 1.3957791520789665e-16
403 2551 18 5.12850527166626e-21
404 1542 15 1.3957791520789665e-16
405 1542 10 8.200351176075756e-10
406 1542 17 1.6411118258706089e-19
407 1542 18 5.12850527166626e-21
408 1542 9 1.420323192661183e-08
409 1542 11 4.292380704465896e-11
410 1542 11 4.292380704465896e-11
411 1542 13 9.039490737850343e-14
412 710 11 4.292380704465896e-11
412 1542 16 4.942051563705156e-18
413 1542 12 2.053454537580011e-12
415 1916 20 4.223906969778738e-24
416 702 9 1.420323192661183e-08
416 1542 14 3.6829463205962616e-15
416 1886 15 1.3957791520789665e-16
419 2325 11 4.292380704465896e-11
420 1542 12 2.053454537580011e-12
425 2001 13 9.039490737850343e-14
431 1542 12 2.053454537580011e-12
437 1542 10 8.200351176075756e-10
438 1435 11 4.292380704465896e-11
440 1542 9 1.420323192661183e-08
448 1542 13 9.039490737850343e-14
454 728 16 4.942051563705156e-18
455 1923 9 1.420323192661183e-08
456 1923 20 4.223906969778738e-24
459 1857 11 4.292380704465896e-11
462 924 12 2.053454537580011e-12
464 1013 15 1.3957791520789665e-16
466 2217 10 8.200351176075756e-10
467 1206 12 2.053454537580011e-12
467 1349 10 8.200351176075756e-10
468 1237 9 1.420323192661183e-08
468 1641 10 8.200351176075756e-10
468 1654 9 1.420323192661183e-08
468 1659 9 1.420323192661183e-08
468 2262 9 1.420323192661183e-08
468 2279 11 4.292380704465896e-11
471 1166 9 1.420323192661183e-08
474 1099 9 1.420323192661183e-08
475 1654 9 1.420323192661183e-08
475 1665 13 9.039490737850343e-14
476 1654 9 1.420323192661183e-08
476 1882 9 1.420323192661183e-08
479 2063 26 7.1404540226469135e-34
481 2268 9 1.420323192661183e-08
491 1097 10 8.200351176075756e-10
505 2339 9 1.420323192661183e-08
516 1940 22 2.819334844200069e-27
518 570 31 1.6014867125136473e-42
520 939 12 2.053454537580011e-12
521 2007 13 9.039490737850343e-14
525 1339 17 1.6411118258706089e-19
525 1719 9 1.420323192661183e-08
530 1326 10 8.200351176075756e-10
535 1712 12 2.053454537580011e-12
535 1807 15 1.3957791520789665e-16
543 852 30 9.273819734053853e-41
543 1002 13 9.039490737850343e-14
543 1155 30 9.273819734053853e-41
543 1542 33 4.2946798303201335e-46
543 1786 11 4.292380704465896e-11
543 2033 9 1.420323192661183e-08
543 2034 10 8.200351176075756e-10
543 2332 15 1.3957791520789665e-16
544 1542 24 1.5514592024322169e-30
545 1542 31 1.6014867125136473e-42
546 1542 33 4.2946798303201335e-46
547 1542 32 2.6685505381896843e-44
548 1542 37 2.0704433236925245e-53
549 1542 34 6.681593632940976e-48
550 1542 35 1.0057518039024188e-49
551 1542 35 1.0057518039024188e-49
552 1542 26 7.1404540226469135e-34
553 1542 23 6.768757809535287e-29
554 1542 32 2.6685505381896843e-44
555 1542 38 2.8357075515487953e-55
556 1542 26 7.1404540226469135e-34
557 1542 33 4.2946798303201335e-46
558 1542 25 3.40082537291985e-32
559 1542 29 5.1765189012421387e-39
560 1542 27 1.438128784748206e-35
561 1542 25 3.40082537291985e-32
562 1542 26 7.1404540226469135e-34
563 1542 19 1.512819861763797e-22
564 1542 17 1.6411118258706089e-19
565 1542 11 4.292380704465896e-11
566 1542 17 1.6411118258706089e-19
567 1542 20 4.223906969778738e-24
568 1542 22 2.819334844200069e-27
569 1542 20 4.223906969778738e-24
570 1542 13 9.039490737850343e-14
571 1542 10 8.200351176075756e-10
572 1542 15 1.3957791520789665e-16
573 1542 23 6.768757809535287e-29
574 1542 16 4.942051563705156e-18
575 1542 9 1.420323192661183e-08
576 1542 17 1.6411118258706089e-19
577 1542 9 1.420323192661183e-08
579 860 12 2.053454537580011e-12
579 1542 10 8.200351176075756e-10
581 1542 11 4.292380704465896e-11
581 2304 14 3.6829463205962616e-15
583 733 10 8.200351176075756e-10
583 1542 16 4.942051563705156e-18
584 1542 15 1.3957791520789665e-16
585 1542 13 9.039490737850343e-14
590 1542 13 9.039490737850343e-14
591 1542 9 1.420323192661183e-08
593 1542 16 4.942051563705156e-18
595 1542 9 1.420323192661183e-08
596 1542 12 2.053454537580011e-12
598 1542 10 8.200351176075756e-10
599 1542 11 4.292380704465896e-11
602 1542 9 1.420323192661183e-08
611 2429 14 3.6829463205962616e-15
646 1735 10 8.200351176075756e-10
647 1542 9 1.420323192661183e-08
654 1349 11 4.292380704465896e-11
656 1715 10 8.200351176075756e-10
