bin1 bin2 count p_value
3 1542 34 5.032800739182691e-28
4 1542 50 4.760810357768016e-49
4 2502 37 1.0141507284495008e-31
5 1542 44 8.390544664782059e-41
6 1542 37 1.0141507284495008e-31
7 1542 30 2.6630494105737427e-23
8 1542 25 9.217877539470808e-18
9 1542 25 9.217877539470808e-18
10 1542 27 6.324471184972512e-20
11 1542 24 1.0438924025805662e-16
12 1542 29 3.6919554544858597e-22
13 1542 21 1.1518275753466604e-13
14 1542 21 1.1518275753466604e-13
15 1542 20 1.079470569470818e-12
16 856 19 9.601060302877224e-12
16 1542 28 4.927626870713239e-21
17 1542 27 6.324471184972512e-20
18 1542 21 1.1518275753466604e-13
20 1542 20 1.079470569470818e-12
21 1188 18 8.084937861400277e-11
21 1542 16 4.813271410617859e-09
24 1542 17 6.42894601290988e-10
33 1542 16 4.813271410617859e-09
55 2462 41 7.782832108687247e-37
65 1273 21 1.1518275753466604e-13
66 1352 22 1.1689388008832257e-14
80 2333 17 6.42894601290988e-10
89 436 18 8.084937861400277e-11
90 201 28 4.927626870713239e-21
90 543 24 1.0438924025805662e-16
90 544 18 8.084937861400277e-11
90 1542 61 3.861447513964023e-65
93 564 18 8.084937861400277e-11
111 964 35 3.0471476795775067e-29
116 2147 20 1.079470569470818e-12
135 1535 23 1.130536879898733e-15
136 1199 44 8.390544664782059e-41
138 1780 21 1.1518275753466604e-13
138 1781 18 8.084937861400277e-11
152 1957 20 1.079470569470818e-12
154 1305 23 1.130536879898733e-15
159 1609 25 9.217877539470808e-18
173 1535 21 1.1518275753466604e-13
182 532 20 1.079470569470818e-12
201 1542 60 1.2528770671774732e-63
201 2308 17 6.42894601290988e-10
202 1542 40 1.5456324734476485e-35
203 1248 30 2.6630494105737427e-23
203 1542 40 1.5456324734476485e-35
204 1542 39 2.9814828811870165e-34
205 1542 19 9.601060302877224e-12
206 1542 17 6.42894601290988e-10
207 1542 30 2.6630494105737427e-23
208 1542 31 1.85128170530265e-24
209 1542 35 3.0471476795775067e-29
209 1821 20 1.079470569470818e-12
210 1542 25 9.217877539470808e-18
211 1542 29 3.6919554544858597e-22
212 1542 27 6.324471184972512e-20
213 1542 25 9.217877539470808e-18
214 1542 17 6.42894601290988e-10
215 1542 23 1.130536879898733e-15
216 1542 34 5.032800739182691e-28
217 1542 26 7.79615371939382e-19
218 1542 28 4.927626870713239e-21
220 1542 21 1.1518275753466604e-13
221 1542 21 1.1518275753466604e-13
222 1542 21 1.1518275753466604e-13
223 1542 16 4.813271410617859e-09
229 2260 19 9.601060302877224e-12
229 2261 16 4.813271410617859e-09
242 944 19 9.601060302877224e-12
244 2010 23 1.130536879898733e-15
254 1359 45 3.781010017427583e-42
267 833 59 3.97881154778396e-62
271 645 35 3.0471476795775067e-29
297 1482 26 7.79615371939382e-19
297 2575 21 1.1518275753466604e-13
310 1071 20 1.079470569470818e-12
311 460 23 1.130536879898733e-15
316 2426 23 1.130536879898733e-15
319 1163 22 1.1689388008832257e-14
326 635 31 1.85128170530265e-24
327 1323 17 6.42894601290988e-10
329 2001 34 5.032800739182691e-28
334 739 19 9.601060302877224e-12
337 2007 19 9.601060302877224e-12
342 479 24 1.0438924025805662e-16
351 1955 30 2.6630494105737427e-23
352 1280 29 3.6919554544858597e-22
352 1281 25 9.217877539470808e-18
352 1955 23 1.130536879898733e-15
355 1496 21 1.1518275753466604e-13
360 602 22 1.1689388008832257e-14
365 910 18 8.084937861400277e-11
378 1659 17 6.42894601290988e-10
378 1660 18 8.084937861400277e-11
379 388 16 4.813271410617859e-09
379 695 17 6.42894601290988e-10
379 1660 26 7.79615371939382e-19
379 2272 26 7.79615371939382e-19
383 1542 28 4.927626870713239e-21
384 1542 25 9.217877539470808e-18
385 1542 19 9.601060302877224e-12
386 1542 19 9.601060302877224e-12
387 1542 25 9.217877539470808e-18
388 1542 31 1.85128170530265e-24
389 1542 29 3.6919554544858597e-22
390 1542 22 1.1689388008832257e-14
391 1542 18 8.084937861400277e-11
394 1542 17 6.42894601290988e-10
396 1542 22 1.1689388008832257e-14
399 694 27 6.324471184972512e-20
403 2551 24 1.0438924025805662e-16
405 1542 16 4.813271410617859e-09
406 1542 16 4.813271410617859e-09
407 1542 23 1.130536879898733e-15
408 1542 20 1.079470569470818e-12
410 1542 22 1.1689388008832257e-14
412 710 24 1.0438924025805662e-16
412 1542 19 9.601060302877224e-12
415 1916 35 3.0471476795775067e-29
416 1886 26 7.79615371939382e-19
418 1186 17 6.42894601290988e-10
420 1542 16 4.813271410617859e-09
438 1435 19 9.601060302877224e-12
454 728 24 1.0438924025805662e-16
456 1923 19 9.601060302877224e-12
464 1013 36 1.7860084152789257e-30
466 2065 20 1.079470569470818e-12
467 857 20 1.079470569470818e-12
468 672 17 6.42894601290988e-10
468 1237 26 7.79615371939382e-19
468 1392 17 6.42894601290988e-10
469 1392 16 4.813271410617859e-09
479 2063 41 7.782832108687247e-37
495 1983 16 4.813271410617859e-09
516 1940 22 1.1689388008832257e-14
518 570 30 2.6630494105737427e-23
525 1339 23 1.130536879898733e-15
525 1719 16 4.813271410617859e-09
543 852 33 8.040635957230371e-27
543 1002 22 1.1689388008832257e-14
543 1155 60 1.2528770671774732e-63
543 1542 36 1.7860084152789257e-30
543 1786 23 1.130536879898733e-15
544 1542 31 1.85128170530265e-24
545 1542 25 9.217877539470808e-18
546 1542 30 2.6630494105737427e-23
547 1542 28 4.927626870713239e-21
548 1542 35 3.0471476795775067e-29
549 1542 26 7.79615371939382e-19
550 1542 25 9.217877539470808e-18
551 1542 33 8.040635957230371e-27
551 2429 23 1.130536879898733e-15
552 1542 16 4.813271410617859e-09
553 1542 21 1.1518275753466604e-13
554 1542 21 1.1518275753466604e-13
555 1542 21 1.1518275753466604e-13
556 1542 16 4.813271410617859e-09
558 1542 17 6.42894601290988e-10
559 1542 26 7.79615371939382e-19
561 1542 20 1.079470569470818e-12
563 1542 20 1.079470569470818e-12
570 2338 16 4.813271410617859e-09
572 1542 18 8.084937861400277e-11
574 1542 23 1.130536879898733e-15
581 2304 17 6.42894601290988e-10
584 1542 20 1.079470569470818e-12
611 2429 28 4.927626870713239e-21
654 1349 23 1.130536879898733e-15
659 1598 17 6.42894601290988e-10
672 2151 21 1.1518275753466604e-13
677 738 33 8.040635957230371e-27
