bin1 bin2 count p_value
6 3085 20 5.005546832410615e-32
7 3085 42 1.5148617298307678e-79
8 3085 34 2.025321698689146e-61
9 3085 37 4.035936517047536e-68
10 3085 43 7.228178694744255e-82
10 5007 18 3.8578413277773297e-28
10 5008 16 2.3641048762974343e-24
11 3085 33 3.2533557109283466e-59
12 3085 33 3.2533557109283466e-59
13 2884 8 1.7476498011877368e-10
13 3085 32 5.0550990386466653e-57
14 3085 42 1.5148617298307678e-79
15 3085 25 4.005251416101477e-42
16 3085 11 2.1070575980786535e-15
17 3085 27 2.6879268164694228e-46
18 3085 20 5.005546832410615e-32
19 3085 34 2.025321698689146e-61
19 3237 19 4.5157435943934525e-30
20 3085 30 1.10054674019035e-52
21 3085 32 5.0550990386466653e-57
22 3085 27 2.6879268164694228e-46
23 3085 27 2.6879268164694228e-46
24 3085 20 5.005546832410615e-32
25 3085 21 5.267324128341603e-34
26 3085 30 1.10054674019035e-52
27 3085 26 3.349162065335918e-44
28 3085 17 3.112440304763078e-26
29 3085 21 5.267324128341603e-34
30 1401 10 1.0169762637728268e-13
30 3085 13 6.954634946965761e-19
31 3085 16 2.3641048762974343e-24
32 3085 17 3.112440304763078e-26
33 1714 21 5.267324128341603e-34
33 3085 17 3.112440304763078e-26
34 2953 12 3.9902396166622553e-17
34 3085 18 3.8578413277773297e-28
35 2953 24 4.59051529495094e-40
35 3085 14 1.1221638530571741e-20
36 3085 8 1.7476498011877368e-10
37 3085 10 1.0169762637728268e-13
37 3676 13 6.954634946965761e-19
38 3085 13 6.954634946965761e-19
39 3085 9 4.44978713724859e-12
42 3085 14 1.1221638530571741e-20
43 3085 15 1.684796298221667e-22
44 2377 20 5.005546832410615e-32
44 3085 24 4.59051529495094e-40
45 3085 14 1.1221638530571741e-20
46 3085 17 3.112440304763078e-26
47 3085 8 1.7476498011877368e-10
48 3085 15 1.684796298221667e-22
49 3077 10 1.0169762637728268e-13
49 3085 12 3.9902396166622553e-17
50 3085 16 2.3641048762974343e-24
51 3085 16 2.3641048762974343e-24
53 3085 12 3.9902396166622553e-17
55 3085 13 6.954634946965761e-19
57 3085 15 1.684796298221667e-22
58 3085 8 1.7476498011877368e-10
60 3085 9 4.44978713724859e-12
61 3085 16 2.3641048762974343e-24
62 3085 15 1.684796298221667e-22
65 1141 11 2.1070575980786535e-15
65 3085 8 1.7476498011877368e-10
66 3085 13 6.954634946965761e-19
67 908 9 4.44978713724859e-12
67 3085 8 1.7476498011877368e-10
68 3085 17 3.112440304763078e-26
69 3085 13 6.954634946965761e-19
70 3085 12 3.9902396166622553e-17
71 3085 25 4.005251416101477e-42
72 3085 18 3.8578413277773297e-28
73 3085 12 3.9902396166622553e-17
74 3085 14 1.1221638530571741e-20
75 3085 15 1.684796298221667e-22
76 3085 9 4.44978713724859e-12
77 3085 20 5.005546832410615e-32
78 3085 17 3.112440304763078e-26
79 3085 11 2.1070575980786535e-15
80 3085 14 1.1221638530571741e-20
81 3085 13 6.954634946965761e-19
82 3085 16 2.3641048762974343e-24
84 3085 11 2.1070575980786535e-15
85 3085 11 2.1070575980786535e-15
86 3085 11 2.1070575980786535e-15
87 3085 14 1.1221638530571741e-20
97 3141 11 2.1070575980786535e-15
99 913 14 1.1221638530571741e-20
100 3085 11 2.1070575980786535e-15
102 3085 8 1.7476498011877368e-10
104 3085 11 2.1070575980786535e-15
105 3085 14 1.1221638530571741e-20
108 3085 8 1.7476498011877368e-10
109 3085 8 1.7476498011877368e-10
111 3085 11 2.1070575980786535e-15
111 4926 36 7.127889112203477e-66
111 4927 8 1.7476498011877368e-10
112 3085 8 1.7476498011877368e-10
114 1753 8 1.7476498011877368e-10
114 3887 14 1.1221638530571741e-20
116 2506 15 1.684796298221667e-22
119 3085 8 1.7476498011877368e-10
121 3085 10 1.0169762637728268e-13
124 4936 8 1.7476498011877368e-10
131 2547 12 3.9902396166622553e-17
131 2548 12 3.9902396166622553e-17
131 3839 16 2.3641048762974343e-24
