bin1 bin2 count p_value
450 1910 9 9.992007221626409e-16
985 5769 7 1.0721423748805137e-11
985 11673 11 1.1102230246251565e-16
1012 1924 9 9.992007221626409e-16
1209 3904 10 1.1102230246251565e-16
1894 1936 21 1.1102230246251565e-16
1894 10495 9 9.992007221626409e-16
1894 11623 7 1.0721423748805137e-11
1910 2708 12 1.1102230246251565e-16
1910 11146 12 1.1102230246251565e-16
1910 11623 11 1.1102230246251565e-16
1911 11623 9 9.992007221626409e-16
1924 10725 13 1.1102230246251565e-16
1936 2867 11 1.1102230246251565e-16
2708 3861 13 1.1102230246251565e-16
2708 5339 8 1.1091128016005314e-13
2708 11146 19 1.1102230246251565e-16
2708 11623 9 9.992007221626409e-16
2833 12738 9 9.992007221626409e-16
3426 4527 19 1.1102230246251565e-16
3426 4573 10 1.1102230246251565e-16
3427 4527 23 1.1102230246251565e-16
3637 7691 39 1.1102230246251565e-16
3637 11146 11 1.1102230246251565e-16
3871 10655 18 1.1102230246251565e-16
4207 11312 7 1.0721423748805137e-11
4250 11330 15 1.1102230246251565e-16
4250 11623 8 1.1091128016005314e-13
5019 13201 7 1.0721423748805137e-11
5339 11146 11 1.1102230246251565e-16
5764 11330 22 1.1102230246251565e-16
6421 8220 7 1.0721423748805137e-11
7135 8909 12 1.1102230246251565e-16
7429 7691 22 1.1102230246251565e-16
7675 11607 7 1.0721423748805137e-11
7675 12368 12 1.1102230246251565e-16
7691 9474 7 1.0721423748805137e-11
7691 11146 30 1.1102230246251565e-16
7691 11623 14 1.1102230246251565e-16
7691 12916 25 1.1102230246251565e-16
8205 11330 12 1.1102230246251565e-16
8220 9164 7 1.0721423748805137e-11
8909 11623 9 9.992007221626409e-16
9117 12791 8 1.1091128016005314e-13
9494 13201 8 1.1091128016005314e-13
9755 12975 7 1.0721423748805137e-11
10226 11384 7 1.0721423748805137e-11
10495 11623 16 1.1102230246251565e-16
10655 11623 9 9.992007221626409e-16
11146 11623 9 9.992007221626409e-16
11384 12738 7 1.0721423748805137e-11
11607 12368 8 1.1091128016005314e-13
11623 12077 12 1.1102230246251565e-16
12112 12808 7 1.0721423748805137e-11
