bin1 bin2 count p_value
3 1542 47 3.885765004668274e-49
3 2256 16 1.9879644972907814e-10
4 1542 61 1.3176541989180307e-70
4 2502 14 1.4313863918910363e-08
5 1542 43 2.254733778823193e-43
6 1542 41 1.4653909365402928e-40
7 1542 40 3.583918206278501e-39
8 1542 23 9.966562317028877e-18
9 1542 51 4.493325748316605e-55
10 1542 41 1.4653909365402928e-40
11 1542 33 8.160517128308915e-30
12 1542 27 2.3320222152745037e-22
13 1542 39 8.519548862009731e-38
14 1542 21 1.5750716025501383e-15
15 1542 23 9.966562317028877e-18
16 856 16 1.9879644972907814e-10
16 1542 30 5.137680128937242e-26
17 1476 27 2.3320222152745037e-22
17 1542 29 8.834074884287343e-25
18 1542 27 2.3320222152745037e-22
19 1542 24 7.394760448288359e-19
20 1542 26 3.571632442052227e-21
21 1542 26 3.571632442052227e-21
22 1542 19 2.0404021301110064e-13
23 1542 25 5.249756270108613e-20
24 1542 25 5.249756270108613e-20
25 1542 19 2.0404021301110064e-13
27 1542 20 1.8397831223812147e-14
28 1542 14 1.4313863918910363e-08
29 1542 19 2.0404021301110064e-13
30 1542 24 7.394760448288359e-19
32 1542 18 2.1433809023306672e-12
33 1542 30 5.137680128937242e-26
34 1542 37 4.4098970278318645e-35
35 1542 21 1.5750716025501383e-15
36 1542 27 2.3320222152745037e-22
36 2263 17 2.1269586425604902e-11
37 1542 31 2.8814158252063016e-27
38 1542 24 7.394760448288359e-19
39 1542 21 1.5750716025501383e-15
42 1542 18 2.1433809023306672e-12
43 1542 18 2.1433809023306672e-12
44 1542 19 2.0404021301110064e-13
51 1542 16 1.9879644972907814e-10
52 1542 14 1.4313863918910363e-08
53 953 14 1.4313863918910363e-08
55 1542 14 1.4313863918910363e-08
55 2462 36 9.589862744537385e-34
56 1942 19 2.0404021301110064e-13
62 2466 14 1.4313863918910363e-08
63 1261 16 1.9879644972907814e-10
65 1918 14 1.4313863918910363e-08
66 1352 26 3.571632442052227e-21
74 230 14 1.4313863918910363e-08
83 293 30 5.137680128937242e-26
89 436 23 9.966562317028877e-18
90 201 48 1.321408759724272e-50
90 202 23 9.966562317028877e-18
90 210 14 1.4313863918910363e-08
90 543 25 5.249756270108613e-20
90 544 17 2.1269586425604902e-11
90 546 16 1.9879644972907814e-10
90 1542 67 2.3307093197205762e-80
107 1357 16 1.9879644972907814e-10
111 964 32 1.5599774861862425e-28
116 2147 15 1.7442637173911612e-09
130 607 17 2.1269586425604902e-11
134 364 16 1.9879644972907814e-10
134 672 14 1.4313863918910363e-08
134 1391 14 1.4313863918910363e-08
135 353 17 2.1269586425604902e-11
135 366 14 1.4313863918910363e-08
135 672 14 1.4313863918910363e-08
135 673 16 1.9879644972907814e-10
135 1535 25 5.249756270108613e-20
135 1536 14 1.4313863918910363e-08
135 1656 14 1.4313863918910363e-08
135 2365 14 1.4313863918910363e-08
136 1199 42 5.827108968619579e-42
136 1277 15 1.7442637173911612e-09
138 973 19 2.0404021301110064e-13
138 1780 17 2.1269586425604902e-11
138 1781 23 9.966562317028877e-18
147 456 16 1.9879644972907814e-10
149 580 14 1.4313863918910363e-08
152 1957 20 1.8397831223812147e-14
154 1305 27 2.3320222152745037e-22
159 987 15 1.7442637173911612e-09
159 1609 16 1.9879644972907814e-10
161 2524 15 1.7442637173911612e-09
163 710 15 1.7442637173911612e-09
168 563 17 2.1269586425604902e-11
171 2058 16 1.9879644972907814e-10
173 1535 18 2.1433809023306672e-12
173 2171 15 1.7442637173911612e-09
182 365 17 2.1269586425604902e-11
182 366 14 1.4313863918910363e-08
182 681 14 1.4313863918910363e-08
182 1645 14 1.4313863918910363e-08
201 1542 58 7.548928034820515e-66
201 2308 14 1.4313863918910363e-08
202 1542 62 3.2804696404612635e-72
203 1248 18 2.1433809023306672e-12
203 1542 47 3.885765004668274e-49
204 1542 27 2.3320222152745037e-22
205 1542 20 1.8397831223812147e-14
206 1542 26 3.571632442052227e-21
207 1542 36 9.589862744537385e-34
208 1542 38 1.9672781973798564e-36
209 1542 41 1.4653909365402928e-40
210 1542 33 8.160517128308915e-30
211 1542 37 4.4098970278318645e-35
212 1542 26 3.571632442052227e-21
213 1542 16 1.9879644972907814e-10
214 1542 23 9.966562317028877e-18
215 1528 16 1.9879644972907814e-10
215 1542 37 4.4098970278318645e-35
216 1542 37 4.4098970278318645e-35
217 1542 34 4.128503231447893e-31
218 1542 33 8.160517128308915e-30
219 1542 22 1.283127668059091e-16
220 1542 24 7.394760448288359e-19
221 1542 23 9.966562317028877e-18
222 1542 36 9.589862744537385e-34
223 1542 20 1.8397831223812147e-14
223 2108 14 1.4313863918910363e-08
223 2257 14 1.4313863918910363e-08
224 1838 15 1.7442637173911612e-09
224 2425 17 2.1269586425604902e-11
226 1328 20 1.8397831223812147e-14
226 1343 14 1.4313863918910363e-08
226 1468 14 1.4313863918910363e-08
227 669 17 2.1269586425604902e-11
227 672 17 2.1269586425604902e-11
227 811 14 1.4313863918910363e-08
227 819 15 1.7442637173911612e-09
227 1341 14 1.4313863918910363e-08
227 1542 16 1.9879644972907814e-10
227 1636 19 2.0404021301110064e-13
227 2106 17 2.1269586425604902e-11
227 2111 15 1.7442637173911612e-09
227 2257 15 1.7442637173911612e-09
227 2260 16 1.9879644972907814e-10
227 2424 16 1.9879644972907814e-10
227 2425 20 1.8397831223812147e-14
228 669 17 2.1269586425604902e-11
228 671 15 1.7442637173911612e-09
228 672 19 2.0404021301110064e-13
228 673 20 1.8397831223812147e-14
228 675 19 2.0404021301110064e-13
228 809 17 2.1269586425604902e-11
228 810 15 1.7442637173911612e-09
228 811 19 2.0404021301110064e-13
228 817 15 1.7442637173911612e-09
228 818 19 2.0404021301110064e-13
228 1029 14 1.4313863918910363e-08
228 1239 15 1.7442637173911612e-09
228 1544 16 1.9879644972907814e-10
228 1636 17 2.1269586425604902e-11
228 1637 16 1.9879644972907814e-10
228 1639 14 1.4313863918910363e-08
228 1659 18 2.1433809023306672e-12
