bin1 bin2 count p_value
180 765 11 6.5182303998767566e-12
180 4508 9 3.853700025757689e-09
394 4678 11 6.5182303998767566e-12
405 770 9 3.853700025757689e-09
484 1564 10 1.6889611931247828e-10
758 775 21 1.1102230246251565e-16
758 4206 9 3.853700025757689e-09
765 1085 12 2.2304380564719395e-13
765 2573 9 3.853700025757689e-09
765 4467 12 2.2304380564719395e-13
765 4658 15 1.1102230246251565e-16
770 4298 13 6.772360450213455e-15
775 1148 11 6.5182303998767566e-12
1085 1546 13 6.772360450213455e-15
1085 4467 21 1.1102230246251565e-16
1085 4658 9 3.853700025757689e-09
1135 5104 10 1.6889611931247828e-10
1372 1814 26 1.1102230246251565e-16
1372 1832 10 1.6889611931247828e-10
1457 3083 39 1.1102230246251565e-16
1457 4467 11 6.5182303998767566e-12
1550 4270 18 1.1102230246251565e-16
1703 4541 15 1.1102230246251565e-16
2139 4467 11 6.5182303998767566e-12
2310 4541 22 1.1102230246251565e-16
2859 3570 12 2.2304380564719395e-13
2977 3083 22 1.1102230246251565e-16
3076 4956 10 1.6889611931247828e-10
3083 4467 30 1.1102230246251565e-16
3083 4658 15 1.1102230246251565e-16
3083 5176 25 1.1102230246251565e-16
3289 4541 12 2.2304380564719395e-13
3570 4658 9 3.853700025757689e-09
3804 5290 9 3.853700025757689e-09
4206 4658 16 1.1102230246251565e-16
4270 4658 13 6.772360450213455e-15
4467 4658 9 3.853700025757689e-09
4651 4956 11 6.5182303998767566e-12
4658 4840 12 2.2304380564719395e-13
