bin1 bin2 count p_value
6 3083 19 2.1011704794102315e-22
7 3083 31 2.7544067062084483e-42
8 3083 32 4.672175044141937e-44
9 3083 31 2.7544067062084483e-42
10 3083 41 1.2533673949612328e-60
10 5002 10 9.70555025843056e-10
11 3083 29 8.591432326290679e-39
12 3083 33 7.654444630762128e-46
13 3083 32 4.672175044141937e-44
14 3083 29 8.591432326290679e-39
15 3083 22 4.130657909311169e-27
16 3083 12 2.518192368798944e-12
17 3083 23 1.0095229507918385e-28
18 3083 20 5.972005622778619e-24
19 3083 29 8.591432326290679e-39
20 3083 36 2.756205065069259e-51
21 3083 26 1.1234170786683909e-33
22 3083 23 1.0095229507918385e-28
23 3083 20 5.972005622778619e-24
24 3083 18 6.997362193464268e-21
25 3083 27 2.3032976346706868e-35
26 3083 21 1.6105800234137089e-25
27 3083 20 5.972005622778619e-24
28 3083 16 6.507204900684727e-18
29 3083 17 2.199645423783427e-19
30 3083 17 2.199645423783427e-19
31 3083 22 4.130657909311169e-27
32 3083 30 1.5668402965293133e-40
33 3083 21 1.6105800234137089e-25
34 3083 15 1.8054219011794718e-16
35 2951 12 2.518192368798944e-12
35 3083 17 2.199645423783427e-19
36 3083 16 6.507204900684727e-18
37 3083 17 2.199645423783427e-19
38 3083 15 1.8054219011794718e-16
39 3083 13 1.1284014261088605e-13
40 3083 13 1.1284014261088605e-13
41 3083 14 4.6798796929930005e-15
42 3083 15 1.8054219011794718e-16
43 3083 12 2.518192368798944e-12
44 3083 16 6.507204900684727e-18
45 3083 15 1.8054219011794718e-16
46 3083 17 2.199645423783427e-19
47 3083 13 1.1284014261088605e-13
48 3083 16 6.507204900684727e-18
49 3083 17 2.199645423783427e-19
50 3083 16 6.507204900684727e-18
51 3083 15 1.8054219011794718e-16
52 3083 12 2.518192368798944e-12
55 3083 18 6.997362193464268e-21
56 3083 17 2.199645423783427e-19
57 3083 11 5.1711954345152825e-11
58 3083 19 2.1011704794102315e-22
59 3083 13 1.1284014261088605e-13
60 3083 12 2.518192368798944e-12
62 3083 11 5.1711954345152825e-11
63 3083 16 6.507204900684727e-18
64 3083 10 9.70555025843056e-10
66 3083 12 2.518192368798944e-12
68 3083 16 6.507204900684727e-18
69 3083 16 6.507204900684727e-18
70 3083 14 4.6798796929930005e-15
71 3083 10 9.70555025843056e-10
72 3083 22 4.130657909311169e-27
74 3083 13 1.1284014261088605e-13
75 3083 15 1.8054219011794718e-16
76 3083 11 5.1711954345152825e-11
77 3083 11 5.1711954345152825e-11
78 3083 13 1.1284014261088605e-13
79 3083 10 9.70555025843056e-10
80 3083 10 9.70555025843056e-10
81 3083 13 1.1284014261088605e-13
87 3083 11 5.1711954345152825e-11
103 3083 10 9.70555025843056e-10
106 3083 10 9.70555025843056e-10
110 3083 14 4.6798796929930005e-15
111 4920 20 5.972005622778619e-24
117 931 10 9.70555025843056e-10
118 3083 10 9.70555025843056e-10
130 3834 10 9.70555025843056e-10
133 2704 20 5.972005622778619e-24
160 4663 17 2.199645423783427e-19
168 585 16 6.507204900684727e-18
179 871 10 9.70555025843056e-10
180 401 20 5.972005622778619e-24
180 402 10 9.70555025843056e-10
180 409 12 2.518192368798944e-12
180 412 12 2.518192368798944e-12
180 413 14 4.6798796929930005e-15
180 414 15 1.8054219011794718e-16
180 417 11 5.1711954345152825e-11
180 419 10 9.70555025843056e-10
180 422 13 1.1284014261088605e-13
180 424 10 9.70555025843056e-10
180 425 10 9.70555025843056e-10
180 428 11 5.1711954345152825e-11
180 429 12 2.518192368798944e-12
180 438 10 9.70555025843056e-10
180 1086 14 4.6798796929930005e-15
180 1087 11 5.1711954345152825e-11
180 1097 10 9.70555025843056e-10
180 3083 64 3.428806452377165e-107
222 1929 35 1.8576029125911662e-49
225 2435 13 1.1284014261088605e-13
234 4292 10 9.70555025843056e-10
251 1110 13 1.1284014261088605e-13
256 1747 16 6.507204900684727e-18
260 1214 11 5.1711954345152825e-11
271 3069 13 1.1284014261088605e-13
273 2397 20 5.972005622778619e-24
274 2397 11 5.1711954345152825e-11
287 2829 12 2.518192368798944e-12
295 912 10 9.70555025843056e-10
304 3912 11 5.1711954345152825e-11
309 2611 17 2.199645423783427e-19
318 3218 15 1.8054219011794718e-16
319 1973 14 4.6798796929930005e-15
328 3139 11 5.1711954345152825e-11
344 4114 15 1.8054219011794718e-16
347 3069 16 6.507204900684727e-18
348 4340 10 9.70555025843056e-10
359 2377 14 4.6798796929930005e-15
366 1064 15 1.8054219011794718e-16
366 4883 11 5.1711954345152825e-11
401 3083 30 1.5668402965293133e-40
402 3083 31 2.7544067062084483e-42
402 4614 10 9.70555025843056e-10
403 3083 17 2.199645423783427e-19
404 3083 22 4.130657909311169e-27
405 3083 17 2.199645423783427e-19
406 3083 15 1.8054219011794718e-16
407 2496 11 5.1711954345152825e-11
407 3083 16 6.507204900684727e-18
408 3083 23 1.0095229507918385e-28
409 3083 24 2.355499178754594e-30
410 3083 25 5.256091835195177e-32
411 3083 20 5.972005622778619e-24
412 3083 18 6.997362193464268e-21
413 3083 23 1.0095229507918385e-28
414 3083 14 4.6798796929930005e-15
415 3083 25 5.256091835195177e-32
416 3083 24 2.355499178754594e-30
417 3083 29 8.591432326290679e-39
418 3083 27 2.3032976346706868e-35
419 3083 24 2.355499178754594e-30
420 3083 24 2.355499178754594e-30
421 3083 21 1.6105800234137089e-25
422 3083 21 1.6105800234137089e-25
423 3083 23 1.0095229507918385e-28
424 3083 24 2.355499178754594e-30
425 3083 20 5.972005622778619e-24
427 3083 25 5.256091835195177e-32
428 3083 14 4.6798796929930005e-15
429 3083 14 4.6798796929930005e-15
430 3083 17 2.199645423783427e-19
431 3083 16 6.507204900684727e-18
432 3083 13 1.1284014261088605e-13
433 3083 19 2.1011704794102315e-22
434 3083 16 6.507204900684727e-18
435 3083 10 9.70555025843056e-10
437 3083 18 6.997362193464268e-21
439 3083 11 5.1711954345152825e-11
440 3083 14 4.6798796929930005e-15
441 3083 18 6.997362193464268e-21
442 3083 15 1.8054219011794718e-16
443 3083 13 1.1284014261088605e-13
444 3083 13 1.1284014261088605e-13
445 3083 15 1.8054219011794718e-16
446 3083 13 1.1284014261088605e-13
458 3083 10 9.70555025843056e-10
459 1942 10 9.70555025843056e-10
463 3083 10 9.70555025843056e-10
466 3083 15 1.8054219011794718e-16
467 3083 16 6.507204900684727e-18
480 1113 10 9.70555025843056e-10
483 1887 15 1.8054219011794718e-16
487 4019 16 6.507204900684727e-18
508 2717 24 2.355499178754594e-30
509 2717 10 9.70555025843056e-10
521 1121 19 2.1011704794102315e-22
534 1666 24 2.355499178754594e-30
542 1291 19 2.1011704794102315e-22
562 2159 11 5.1711954345152825e-11
564 2128 12 2.518192368798944e-12
594 2963 14 4.6798796929930005e-15
597 1052 12 2.518192368798944e-12
620 2142 10 9.70555025843056e-10
622 920 13 1.1284014261088605e-13
632 4848 15 1.8054219011794718e-16
639 2326 21 1.6105800234137089e-25
651 1269 22 4.130657909311169e-27
657 4001 11 5.1711954345152825e-11
667 1478 15 1.8054219011794718e-16
674 4013 19 2.1011704794102315e-22
687 4639 10 9.70555025843056e-10
703 3910 14 4.6798796929930005e-15
705 2561 20 5.972005622778619e-24
710 2992 19 2.1011704794102315e-22
720 1203 13 1.1284014261088605e-13
755 3829 10 9.70555025843056e-10
758 4543 15 1.8054219011794718e-16
765 3083 10 9.70555025843056e-10
766 3083 18 6.997362193464268e-21
767 3083 22 4.130657909311169e-27
768 3083 14 4.6798796929930005e-15
770 3083 22 4.130657909311169e-27
771 3083 21 1.6105800234137089e-25
772 3083 13 1.1284014261088605e-13
773 3083 18 6.997362193464268e-21
