bin1 bin2 count p_value
6 3083 20 1.1102230246251565e-16
7 3083 26 1.1102230246251565e-16
8 3083 26 1.1102230246251565e-16
9 3083 34 1.1102230246251565e-16
9 4998 10 1.0182542586889554e-09
10 3083 28 1.1102230246251565e-16
11 3083 23 1.1102230246251565e-16
12 3083 27 1.1102230246251565e-16
13 3083 21 1.1102230246251565e-16
14 3083 32 1.1102230246251565e-16
15 3083 14 4.9960036108132044e-15
16 3083 12 2.67752486848849e-12
17 3083 10 1.0182542586889554e-09
18 3083 17 1.1102230246251565e-16
19 3083 34 1.1102230246251565e-16
20 3083 30 1.1102230246251565e-16
21 3083 18 1.1102230246251565e-16
22 3083 19 1.1102230246251565e-16
23 3083 16 1.1102230246251565e-16
24 3083 16 1.1102230246251565e-16
25 3083 15 2.220446049250313e-16
26 3083 22 1.1102230246251565e-16
27 3083 20 1.1102230246251565e-16
28 3083 12 2.67752486848849e-12
29 3083 10 1.0182542586889554e-09
31 3083 16 1.1102230246251565e-16
32 3083 14 4.9960036108132044e-15
33 1712 14 4.9960036108132044e-15
33 3083 18 1.1102230246251565e-16
34 3083 14 4.9960036108132044e-15
35 2951 21 1.1102230246251565e-16
35 3083 17 1.1102230246251565e-16
36 3083 16 1.1102230246251565e-16
37 3083 10 1.0182542586889554e-09
38 3083 16 1.1102230246251565e-16
39 3083 13 1.2079226507921703e-13
40 3083 13 1.2079226507921703e-13
41 3083 11 5.460920604605235e-11
42 3083 19 1.1102230246251565e-16
43 2375 10 1.0182542586889554e-09
43 3083 12 2.67752486848849e-12
44 3083 11 5.460920604605235e-11
45 3083 10 1.0182542586889554e-09
46 3083 16 1.1102230246251565e-16
48 3083 22 1.1102230246251565e-16
50 3083 10 1.0182542586889554e-09
51 3083 12 2.67752486848849e-12
55 3083 14 4.9960036108132044e-15
59 3083 15 2.220446049250313e-16
60 3083 10 1.0182542586889554e-09
61 3083 16 1.1102230246251565e-16
66 3083 12 2.67752486848849e-12
67 3083 21 1.1102230246251565e-16
68 3083 21 1.1102230246251565e-16
69 3083 19 1.1102230246251565e-16
72 3083 14 4.9960036108132044e-15
72 3085 10 1.0182542586889554e-09
73 3083 13 1.2079226507921703e-13
74 3083 16 1.1102230246251565e-16
75 3083 18 1.1102230246251565e-16
77 3083 12 2.67752486848849e-12
78 3083 11 5.460920604605235e-11
79 3083 11 5.460920604605235e-11
86 3083 13 1.2079226507921703e-13
88 3083 11 5.460920604605235e-11
89 3083 14 4.9960036108132044e-15
97 3083 10 1.0182542586889554e-09
103 3083 13 1.2079226507921703e-13
104 3083 12 2.67752486848849e-12
107 1906 13 1.2079226507921703e-13
111 4918 35 1.1102230246251565e-16
113 3881 10 1.0182542586889554e-09
132 2703 12 2.67752486848849e-12
132 2704 17 1.1102230246251565e-16
168 585 24 1.1102230246251565e-16
179 871 20 1.1102230246251565e-16
180 401 36 1.1102230246251565e-16
180 402 17 1.1102230246251565e-16
180 403 19 1.1102230246251565e-16
180 430 10 1.0182542586889554e-09
180 1085 12 2.67752486848849e-12
180 1086 12 2.67752486848849e-12
180 1091 10 1.0182542586889554e-09
180 3083 66 1.1102230246251565e-16
186 1127 13 1.2079226507921703e-13
196 2255 11 5.460920604605235e-11
207 1493 11 5.460920604605235e-11
210 703 10 1.0182542586889554e-09
214 2715 14 4.9960036108132044e-15
222 1929 29 1.1102230246251565e-16
233 4291 13 1.2079226507921703e-13
260 1213 13 1.2079226507921703e-13
270 1601 11 5.460920604605235e-11
270 3069 14 4.9960036108132044e-15
271 3069 10 1.0182542586889554e-09
273 2397 40 1.1102230246251565e-16
277 1946 13 1.2079226507921703e-13
277 3561 24 1.1102230246251565e-16
295 912 13 1.2079226507921703e-13
299 1159 13 1.2079226507921703e-13
304 3911 23 1.1102230246251565e-16
309 2611 24 1.1102230246251565e-16
318 1973 14 4.9960036108132044e-15
318 3218 15 2.220446049250313e-16
323 5042 14 4.9960036108132044e-15
326 1420 13 1.2079226507921703e-13
337 1126 16 1.1102230246251565e-16
343 4113 16 1.1102230246251565e-16
347 3069 12 2.67752486848849e-12
347 4339 14 4.9960036108132044e-15
365 731 11 5.460920604605235e-11
365 3072 11 5.460920604605235e-11
401 3083 42 1.1102230246251565e-16
401 4612 10 1.0182542586889554e-09
402 3083 20 1.1102230246251565e-16
403 3083 29 1.1102230246251565e-16
404 3083 33 1.1102230246251565e-16
405 3083 24 1.1102230246251565e-16
406 2495 18 1.1102230246251565e-16
406 3083 30 1.1102230246251565e-16
407 3083 20 1.1102230246251565e-16
408 3083 12 2.67752486848849e-12
409 3083 13 1.2079226507921703e-13
410 3083 12 2.67752486848849e-12
411 3083 12 2.67752486848849e-12
412 3083 15 2.220446049250313e-16
413 3083 15 2.220446049250313e-16
414 3083 21 1.1102230246251565e-16
415 3083 18 1.1102230246251565e-16
416 3083 23 1.1102230246251565e-16
417 3083 20 1.1102230246251565e-16
418 3083 23 1.1102230246251565e-16
419 3083 21 1.1102230246251565e-16
420 3083 18 1.1102230246251565e-16
421 3083 13 1.2079226507921703e-13
422 3083 28 1.1102230246251565e-16
423 3083 14 4.9960036108132044e-15
424 3083 15 2.220446049250313e-16
425 1745 10 1.0182542586889554e-09
425 3083 13 1.2079226507921703e-13
428 3083 16 1.1102230246251565e-16
429 3083 16 1.1102230246251565e-16
430 3055 14 4.9960036108132044e-15
430 3083 21 1.1102230246251565e-16
431 3083 25 1.1102230246251565e-16
432 3083 14 4.9960036108132044e-15
433 3083 15 2.220446049250313e-16
434 3083 19 1.1102230246251565e-16
435 3083 14 4.9960036108132044e-15
436 3083 22 1.1102230246251565e-16
437 3083 14 4.9960036108132044e-15
438 3083 11 5.460920604605235e-11
440 3083 18 1.1102230246251565e-16
441 3083 14 4.9960036108132044e-15
442 3083 14 4.9960036108132044e-15
443 3083 22 1.1102230246251565e-16
444 3083 21 1.1102230246251565e-16
445 4510 10 1.0182542586889554e-09
454 3083 11 5.460920604605235e-11
455 1344 10 1.0182542586889554e-09
455 1635 17 1.1102230246251565e-16
455 3233 10 1.0182542586889554e-09
455 4517 11 5.460920604605235e-11
455 4525 12 2.67752486848849e-12
456 1621 11 5.460920604605235e-11
456 3317 11 5.460920604605235e-11
456 4213 12 2.67752486848849e-12
456 4842 11 5.460920604605235e-11
