bin1 bin2 count p_value
15 11248 6 1.9678303431192035e-10
15 11249 6 1.9678303431192035e-10
36 11146 8 1.5432100042289676e-14
191 3678 6 1.9678303431192035e-10
293 1894 7 1.8863799411406035e-12
293 1936 6 1.9678303431192035e-10
450 1910 9 1.1102230246251565e-16
450 11146 12 1.1102230246251565e-16
450 11248 11 1.1102230246251565e-16
724 6725 8 1.5432100042289676e-14
985 5769 9 1.1102230246251565e-16
985 11673 11 1.1102230246251565e-16
1012 1924 19 1.1102230246251565e-16
1012 5672 7 1.8863799411406035e-12
1012 10725 8 1.5432100042289676e-14
1037 2644 7 1.8863799411406035e-12
1098 12290 9 1.1102230246251565e-16
1098 12914 6 1.9678303431192035e-10
1261 9813 8 1.5432100042289676e-14
1677 7691 6 1.9678303431192035e-10
1738 8211 6 1.9678303431192035e-10
1769 10838 6 1.9678303431192035e-10
1769 11095 8 1.5432100042289676e-14
1894 1936 27 1.1102230246251565e-16
1894 10495 12 1.1102230246251565e-16
1894 11330 7 1.8863799411406035e-12
1894 11623 11 1.1102230246251565e-16
1894 12368 6 1.9678303431192035e-10
1910 2708 12 1.1102230246251565e-16
1910 5339 6 1.9678303431192035e-10
1910 6421 11 1.1102230246251565e-16
1910 7691 7 1.8863799411406035e-12
1910 11146 20 1.1102230246251565e-16
1910 11623 20 1.1102230246251565e-16
1911 6421 6 1.9678303431192035e-10
1911 11623 11 1.1102230246251565e-16
1924 10725 10 1.1102230246251565e-16
1924 11383 10 1.1102230246251565e-16
1936 2867 15 1.1102230246251565e-16
1936 11330 6 1.9678303431192035e-10
2124 10273 6 1.9678303431192035e-10
2436 4223 9 1.1102230246251565e-16
2489 11070 6 1.9678303431192035e-10
2548 6313 6 1.9678303431192035e-10
2708 3861 16 1.1102230246251565e-16
2708 5339 9 1.1102230246251565e-16
2708 7691 8 1.5432100042289676e-14
2708 10655 6 1.9678303431192035e-10
2708 11146 22 1.1102230246251565e-16
2708 11623 17 1.1102230246251565e-16
2724 11402 6 1.9678303431192035e-10
2765 10155 6 1.9678303431192035e-10
2768 11623 6 1.9678303431192035e-10
2833 12738 8 1.5432100042289676e-14
3041 4321 9 1.1102230246251565e-16
3104 5355 7 1.8863799411406035e-12
3229 8023 6 1.9678303431192035e-10
3426 4527 16 1.1102230246251565e-16
3426 4573 15 1.1102230246251565e-16
3427 4527 27 1.1102230246251565e-16
3427 4573 7 1.8863799411406035e-12
3470 12975 6 1.9678303431192035e-10
3488 7691 10 1.1102230246251565e-16
3522 7424 9 1.1102230246251565e-16
3522 9993 6 1.9678303431192035e-10
3637 7691 44 1.1102230246251565e-16
3637 11146 9 1.1102230246251565e-16
3793 11414 6 1.9678303431192035e-10
3871 10655 27 1.1102230246251565e-16
4021 12368 6 1.9678303431192035e-10
4040 7691 11 1.1102230246251565e-16
4190 10828 6 1.9678303431192035e-10
4195 11436 6 1.9678303431192035e-10
4207 7082 6 1.9678303431192035e-10
4207 11312 7 1.8863799411406035e-12
4250 7691 8 1.5432100042289676e-14
4250 11330 22 1.1102230246251565e-16
4250 11623 8 1.5432100042289676e-14
4999 9785 6 1.9678303431192035e-10
5339 11146 8 1.5432100042289676e-14
5439 7691 7 1.8863799411406035e-12
5556 6561 6 1.9678303431192035e-10
5764 11330 17 1.1102230246251565e-16
6404 11607 10 1.1102230246251565e-16
6420 7691 6 1.9678303431192035e-10
6844 11282 7 1.8863799411406035e-12
7061 7691 7 1.8863799411406035e-12
7135 8909 13 1.1102230246251565e-16
7424 9993 9 1.1102230246251565e-16
7429 7691 29 1.1102230246251565e-16
7589 11249 7 1.8863799411406035e-12
7675 11607 7 1.8863799411406035e-12
7675 12368 7 1.8863799411406035e-12
7691 8933 8 1.5432100042289676e-14
7691 9474 6 1.9678303431192035e-10
7691 10469 8 1.5432100042289676e-14
7691 11023 7 1.8863799411406035e-12
7691 11146 29 1.1102230246251565e-16
7691 11623 26 1.1102230246251565e-16
7691 11624 6 1.9678303431192035e-10
7691 12916 26 1.1102230246251565e-16
7945 10495 9 1.1102230246251565e-16
7945 12290 7 1.8863799411406035e-12
8111 10759 7 1.8863799411406035e-12
8205 11330 16 1.1102230246251565e-16
8220 9164 9 1.1102230246251565e-16
8220 9382 9 1.1102230246251565e-16
8220 10546 7 1.8863799411406035e-12
8284 12368 7 1.8863799411406035e-12
8574 12363 8 1.5432100042289676e-14
9265 11607 6 1.9678303431192035e-10
9494 13201 7 1.8863799411406035e-12
9564 13114 7 1.8863799411406035e-12
9582 10724 8 1.5432100042289676e-14
9594 11146 6 1.9678303431192035e-10
9755 12975 14 1.1102230246251565e-16
9888 10151 6 1.9678303431192035e-10
9911 11926 6 1.9678303431192035e-10
9971 12182 10 1.1102230246251565e-16
9971 12209 9 1.1102230246251565e-16
10082 10422 6 1.9678303431192035e-10
10082 10554 7 1.8863799411406035e-12
10226 11384 6 1.9678303431192035e-10
10495 10654 10 1.1102230246251565e-16
10495 10655 8 1.5432100042289676e-14
10495 11623 16 1.1102230246251565e-16
10655 11623 13 1.1102230246251565e-16
10655 11624 6 1.9678303431192035e-10
10655 11627 6 1.9678303431192035e-10
10655 11628 9 1.1102230246251565e-16
10749 12001 7 1.8863799411406035e-12
10751 12001 7 1.8863799411406035e-12
11057 12184 6 1.9678303431192035e-10
11330 11976 11 1.1102230246251565e-16
11607 12368 7 1.8863799411406035e-12
11623 12077 12 1.1102230246251565e-16
11623 13089 6 1.9678303431192035e-10
11810 12290 10 1.1102230246251565e-16
11903 13172 8 1.5432100042289676e-14
