bin1 bin2 count p_value
7 3085 23 8.405966302210594e-26
8 3085 12 7.812448540091381e-11
9 3085 33 1.2360070206451655e-41
10 3085 33 1.2360070206451655e-41
10 5007 13 4.72508878580997e-12
10 5008 24 2.6415644110034682e-27
11 3085 20 2.032412712970764e-21
12 3085 26 2.283421283117001e-30
13 3085 21 7.387665305058085e-23
14 3085 27 6.300140456289822e-32
15 3085 11 1.1885638082908975e-09
16 3085 13 4.72508878580997e-12
17 3085 16 6.695580363678339e-16
19 3085 16 6.695580363678339e-16
21 3085 16 6.695580363678339e-16
22 3085 15 1.3768506230073293e-14
23 3085 13 4.72508878580997e-12
25 3085 15 1.3768506230073293e-14
26 3085 16 6.695580363678339e-16
27 3085 12 7.812448540091381e-11
28 3085 14 2.6447802369735933e-13
29 3085 14 2.6447802369735933e-13
31 3085 12 7.812448540091381e-11
33 1714 17 3.053196542270802e-17
33 3085 16 6.695580363678339e-16
34 3085 17 3.053196542270802e-17
36 3085 13 4.72508878580997e-12
38 3085 11 1.1885638082908975e-09
42 3085 13 4.72508878580997e-12
44 2377 15 1.3768506230073293e-14
48 3085 12 7.812448540091381e-11
57 3085 13 4.72508878580997e-12
88 3085 11 1.1885638082908975e-09
111 4926 42 3.527763552088719e-57
131 2547 12 7.812448540091381e-11
133 2706 18 1.3099648931501928e-18
161 4668 14 2.6447802369735933e-13
168 586 11 1.1885638082908975e-09
179 873 17 3.053196542270802e-17
180 401 13 4.72508878580997e-12
180 1087 13 4.72508878580997e-12
180 1089 13 4.72508878580997e-12
180 3085 54 2.008715954221992e-79
186 1128 11 1.1885638082908975e-09
222 1930 26 2.283421283117001e-30
223 1930 12 7.812448540091381e-11
271 3071 20 2.032412712970764e-21
273 2399 16 6.695580363678339e-16
274 2399 30 1.0426820758649066e-36
278 3564 28 1.6692068120892742e-33
305 3916 22 2.553123783406254e-24
309 2613 23 8.405966302210594e-26
311 4523 11 1.1885638082908975e-09
318 3220 19 5.304180064218958e-20
319 1974 12 7.812448540091381e-11
329 3141 15 1.3768506230073293e-14
347 3071 15 1.3768506230073293e-14
348 4345 13 4.72508878580997e-12
360 2378 15 1.3768506230073293e-14
366 1066 12 7.812448540091381e-11
381 3905 11 1.1885638082908975e-09
401 3085 19 5.304180064218958e-20
402 3085 34 2.628896391748447e-43
402 4618 15 1.3768506230073293e-14
403 3085 25 7.93657678248292e-29
404 3085 16 6.695580363678339e-16
405 3085 25 7.93657678248292e-29
406 3085 21 7.387665305058085e-23
407 2497 24 2.6415644110034682e-27
407 3085 12 7.812448540091381e-11
408 3085 21 7.387665305058085e-23
409 3085 18 1.3099648931501928e-18
411 3085 11 1.1885638082908975e-09
413 3085 11 1.1885638082908975e-09
414 3085 14 2.6447802369735933e-13
415 3085 19 5.304180064218958e-20
416 3085 20 2.032412712970764e-21
417 3085 15 1.3768506230073293e-14
418 3085 19 5.304180064218958e-20
418 3646 17 3.053196542270802e-17
419 3085 12 7.812448540091381e-11
420 3085 13 4.72508878580997e-12
421 3085 12 7.812448540091381e-11
422 3085 19 5.304180064218958e-20
423 2610 13 4.72508878580997e-12
423 3085 11 1.1885638082908975e-09
425 3085 18 1.3099648931501928e-18
427 3085 11 1.1885638082908975e-09
430 3085 11 1.1885638082908975e-09
431 3057 13 4.72508878580997e-12
431 3085 17 3.053196542270802e-17
432 3085 18 1.3099648931501928e-18
433 3085 19 5.304180064218958e-20
434 3085 15 1.3768506230073293e-14
436 3085 15 1.3768506230073293e-14
437 3085 13 4.72508878580997e-12
441 3085 15 1.3768506230073293e-14
442 3085 12 7.812448540091381e-11
445 3085 13 4.72508878580997e-12
483 1888 18 1.3099648931501928e-18
488 4023 22 2.553123783406254e-24
493 2862 11 1.1885638082908975e-09
508 2720 22 2.553123783406254e-24
509 2720 28 1.6692068120892742e-33
534 1667 29 4.252152005053626e-35
534 1668 38 3.8851980466994083e-50
542 1292 31 2.4638355916156594e-38
564 2129 11 1.1885638082908975e-09
594 5152 15 1.3768506230073293e-14
595 2965 23 8.405966302210594e-26
620 2143 18 1.3099648931501928e-18
623 922 21 7.387665305058085e-23
632 4854 17 3.053196542270802e-17
638 3772 14 2.6447802369735933e-13
639 2327 21 7.387665305058085e-23
639 3311 16 6.695580363678339e-16
651 1270 32 5.616037716697935e-40
654 2648 14 2.6447802369735933e-13
657 4006 13 4.72508878580997e-12
658 4006 30 1.0426820758649066e-36
667 1480 17 3.053196542270802e-17
675 4018 18 1.3099648931501928e-18
683 958 11 1.1885638082908975e-09
683 959 15 1.3768506230073293e-14
687 4643 11 1.1885638082908975e-09
702 3914 11 1.1885638082908975e-09
703 3914 31 2.4638355916156594e-38
705 2562 34 2.628896391748447e-43
705 2563 11 1.1885638082908975e-09
710 2994 19 5.304180064218958e-20
721 1204 21 7.387665305058085e-23
730 1821 15 1.3768506230073293e-14
755 3321 11 1.1885638082908975e-09
757 3321 12 7.812448540091381e-11
758 777 14 2.6447802369735933e-13
758 3322 14 2.6447802369735933e-13
758 4547 26 2.283421283117001e-30
767 3085 16 6.695580363678339e-16
768 3085 13 4.72508878580997e-12
769 3085 18 1.3099648931501928e-18
770 3085 11 1.1885638082908975e-09
772 3085 14 2.6447802369735933e-13
775 3085 15 1.3768506230073293e-14
776 3085 14 2.6447802369735933e-13
777 3085 19 5.304180064218958e-20
778 3085 13 4.72508878580997e-12
779 3085 16 6.695580363678339e-16
780 3085 15 1.3768506230073293e-14
783 3085 12 7.812448540091381e-11
794 3085 11 1.1885638082908975e-09
798 1390 20 2.032412712970764e-21
808 5105 27 6.300140456289822e-32
814 3085 15 1.3768506230073293e-14
816 3085 12 7.812448540091381e-11
817 3085 11 1.1885638082908975e-09
821 3085 12 7.812448540091381e-11
824 1420 22 2.553123783406254e-24
824 3085 12 7.812448540091381e-11
825 1420 11 1.1885638082908975e-09
825 3085 11 1.1885638082908975e-09
832 3834 25 7.93657678248292e-29
832 3835 12 7.812448540091381e-11
834 1406 12 7.812448540091381e-11
834 3776 17 3.053196542270802e-17
836 3085 11 1.1885638082908975e-09
838 2373 13 4.72508878580997e-12
877 3949 12 7.812448540091381e-11
878 2872 14 2.6447802369735933e-13
910 1456 19 5.304180064218958e-20
912 3850 15 1.3768506230073293e-14
929 2028 30 1.0426820758649066e-36
933 4132 15 1.3768506230073293e-14
933 4171 11 1.1885638082908975e-09
935 1716 14 2.6447802369735933e-13
936 2476 19 5.304180064218958e-20
937 1346 12 7.812448540091381e-11
942 2333 13 4.72508878580997e-12
958 4128 18 1.3099648931501928e-18
958 4129 33 1.2360070206451655e-41
991 3970 13 4.72508878580997e-12
1014 5107 11 1.1885638082908975e-09
1034 3884 18 1.3099648931501928e-18
1036 1141 18 1.3099648931501928e-18
1036 1142 14 2.6447802369735933e-13
1049 5006 11 1.1885638082908975e-09
1051 2680 20 2.032412712970764e-21
1051 3441 15 1.3768506230073293e-14
1079 1697 12 7.812448540091381e-11
1086 1705 19 5.304180064218958e-20
1086 2005 11 1.1885638082908975e-09
1086 2310 23 8.405966302210594e-26
1086 2311 33 1.2360070206451655e-41
1087 3085 12 7.812448540091381e-11
1088 3085 21 7.387665305058085e-23
1089 3085 18 1.3099648931501928e-18
1090 3085 13 4.72508878580997e-12
1091 3085 16 6.695580363678339e-16
1092 3085 13 4.72508878580997e-12
1093 3085 18 1.3099648931501928e-18
1094 3085 16 6.695580363678339e-16
1095 3085 11 1.1885638082908975e-09
1096 3085 17 3.053196542270802e-17
1097 3085 13 4.72508878580997e-12
1098 3085 18 1.3099648931501928e-18
1099 3085 20 2.032412712970764e-21
1100 3085 13 4.72508878580997e-12
1101 3085 16 6.695580363678339e-16
1102 3085 16 6.695580363678339e-16
1102 4861 17 3.053196542270802e-17
1103 3085 16 6.695580363678339e-16
1104 3085 14 2.6447802369735933e-13
1107 3085 14 2.6447802369735933e-13
