bin1 bin2 count p_value
6 3083 14 2.673417043297377e-13
7 3083 20 1.1102230246251565e-16
8 3083 16 6.661338147750939e-16
9 3083 32 1.1102230246251565e-16
10 3083 32 1.1102230246251565e-16
10 5001 18 1.1102230246251565e-16
10 5002 21 1.1102230246251565e-16
11 3083 21 1.1102230246251565e-16
12 3083 24 1.1102230246251565e-16
13 3083 21 1.1102230246251565e-16
14 3083 29 1.1102230246251565e-16
16 3083 11 1.1984584435964507e-09
17 3083 15 1.3877787807814457e-14
18 3083 12 7.883826924626192e-11
19 3083 17 1.1102230246251565e-16
21 3083 17 1.1102230246251565e-16
22 3083 16 6.661338147750939e-16
25 3083 20 1.1102230246251565e-16
27 3083 14 2.673417043297377e-13
28 3083 16 6.661338147750939e-16
29 3083 12 7.883826924626192e-11
31 3083 13 4.77207162674631e-12
32 3083 11 1.1984584435964507e-09
33 1712 12 7.883826924626192e-11
33 1713 13 4.77207162674631e-12
33 3083 14 2.673417043297377e-13
34 3083 17 1.1102230246251565e-16
36 3083 13 4.77207162674631e-12
37 3083 11 1.1984584435964507e-09
38 3083 13 4.77207162674631e-12
42 3083 13 4.77207162674631e-12
44 2376 13 4.77207162674631e-12
48 3083 13 4.77207162674631e-12
57 3083 11 1.1984584435964507e-09
111 4920 43 1.1102230246251565e-16
130 2546 17 1.1102230246251565e-16
133 2704 16 6.661338147750939e-16
160 4663 12 7.883826924626192e-11
168 585 11 1.1984584435964507e-09
179 871 17 1.1102230246251565e-16
180 401 17 1.1102230246251565e-16
180 1086 15 1.3877787807814457e-14
180 1088 12 7.883826924626192e-11
180 3083 57 1.1102230246251565e-16
186 1127 13 4.77207162674631e-12
222 1929 30 1.1102230246251565e-16
234 4292 17 1.1102230246251565e-16
271 3069 20 1.1102230246251565e-16
273 2397 30 1.1102230246251565e-16
274 2397 17 1.1102230246251565e-16
277 3562 16 6.661338147750939e-16
278 3562 11 1.1984584435964507e-09
304 3912 24 1.1102230246251565e-16
309 2611 21 1.1102230246251565e-16
311 4518 12 7.883826924626192e-11
318 3218 20 1.1102230246251565e-16
319 1973 12 7.883826924626192e-11
328 3139 15 1.3877787807814457e-14
347 3069 15 1.3877787807814457e-14
348 4340 11 1.1984584435964507e-09
359 2377 15 1.3877787807814457e-14
366 1064 15 1.3877787807814457e-14
401 3083 27 1.1102230246251565e-16
402 3083 36 1.1102230246251565e-16
402 4614 13 4.77207162674631e-12
403 3083 23 1.1102230246251565e-16
404 3083 22 1.1102230246251565e-16
405 3083 21 1.1102230246251565e-16
406 3083 21 1.1102230246251565e-16
407 2496 23 1.1102230246251565e-16
407 3083 13 4.77207162674631e-12
408 3083 20 1.1102230246251565e-16
409 3083 16 6.661338147750939e-16
411 3083 11 1.1984584435964507e-09
414 3083 14 2.673417043297377e-13
415 3083 19 1.1102230246251565e-16
416 3083 19 1.1102230246251565e-16
417 3083 17 1.1102230246251565e-16
417 3642 14 2.673417043297377e-13
418 3083 22 1.1102230246251565e-16
419 3083 12 7.883826924626192e-11
420 3083 14 2.673417043297377e-13
421 3083 14 2.673417043297377e-13
422 3083 19 1.1102230246251565e-16
423 2608 13 4.77207162674631e-12
424 3083 14 2.673417043297377e-13
425 3083 15 1.3877787807814457e-14
426 3083 13 4.77207162674631e-12
428 3083 12 7.883826924626192e-11
430 3083 14 2.673417043297377e-13
