bin1 bin2 count p_value
450 1910 7 2.8688162956314045e-13
985 5769 7 2.8688162956314045e-13
985 11673 11 1.1102230246251565e-16
1012 1924 6 4.21228607550006e-11
1894 1936 13 1.1102230246251565e-16
1894 8909 6 4.21228607550006e-11
1894 10495 6 4.21228607550006e-11
1894 11623 6 4.21228607550006e-11
1910 2708 10 1.1102230246251565e-16
1910 11146 8 1.6653345369377348e-15
1910 11623 9 1.1102230246251565e-16
1911 11623 6 4.21228607550006e-11
1924 10725 10 1.1102230246251565e-16
1936 2867 9 1.1102230246251565e-16
2708 3861 10 1.1102230246251565e-16
2708 5339 6 4.21228607550006e-11
2708 11146 15 1.1102230246251565e-16
2708 11623 9 1.1102230246251565e-16
2833 12738 6 4.21228607550006e-11
3426 4527 13 1.1102230246251565e-16
3426 4573 6 4.21228607550006e-11
3427 4527 17 1.1102230246251565e-16
3637 7691 24 1.1102230246251565e-16
3637 11146 9 1.1102230246251565e-16
3871 10655 15 1.1102230246251565e-16
4250 11330 10 1.1102230246251565e-16
4250 11623 6 4.21228607550006e-11
5019 13201 6 4.21228607550006e-11
5339 11146 7 2.8688162956314045e-13
5764 11330 13 1.1102230246251565e-16
6403 11607 6 4.21228607550006e-11
6404 11607 6 4.21228607550006e-11
7135 8909 9 1.1102230246251565e-16
7429 7691 17 1.1102230246251565e-16
7675 11607 6 4.21228607550006e-11
7675 12368 9 1.1102230246251565e-16
7691 11146 19 1.1102230246251565e-16
7691 11623 9 1.1102230246251565e-16
7691 12916 17 1.1102230246251565e-16
8205 11330 8 1.6653345369377348e-15
8220 9164 6 4.21228607550006e-11
8220 9382 6 4.21228607550006e-11
8909 11623 7 2.8688162956314045e-13
9494 13201 8 1.6653345369377348e-15
9594 11146 6 4.21228607550006e-11
10226 11384 6 4.21228607550006e-11
10495 11623 15 1.1102230246251565e-16
10655 11623 9 1.1102230246251565e-16
11146 11623 6 4.21228607550006e-11
11384 12738 7 2.8688162956314045e-13
11607 12368 8 1.6653345369377348e-15
11623 12077 11 1.1102230246251565e-16
12112 12808 7 2.8688162956314045e-13
