bin1 bin2 count p_value
7 3087 23 1.1102230246251565e-16
8 3087 13 4.608091686009175e-12
9 3087 31 1.1102230246251565e-16
10 3087 35 1.1102230246251565e-16
10 5010 11 1.1638580099671003e-09
10 5011 26 1.1102230246251565e-16
11 3087 21 1.1102230246251565e-16
12 3087 25 1.1102230246251565e-16
13 3087 22 1.1102230246251565e-16
14 3087 22 1.1102230246251565e-16
15 3087 18 1.1102230246251565e-16
17 3087 15 1.3322676295501878e-14
18 3087 11 1.1638580099671003e-09
19 3087 12 7.634481935525628e-11
20 3087 13 4.608091686009175e-12
21 3087 14 2.573496971081113e-13
22 3087 14 2.573496971081113e-13
23 3087 17 1.1102230246251565e-16
25 3087 13 4.608091686009175e-12
26 3087 18 1.1102230246251565e-16
28 3087 13 4.608091686009175e-12
29 3087 14 2.573496971081113e-13
32 3087 12 7.634481935525628e-11
33 1716 18 1.1102230246251565e-16
33 3087 13 4.608091686009175e-12
34 3087 19 1.1102230246251565e-16
35 3087 13 4.608091686009175e-12
36 3087 11 1.1638580099671003e-09
38 3087 12 7.634481935525628e-11
42 3087 13 4.608091686009175e-12
44 2379 14 2.573496971081113e-13
49 3087 12 7.634481935525628e-11
57 3087 11 1.1638580099671003e-09
88 3087 11 1.1638580099671003e-09
112 4929 11 1.1638580099671003e-09
112 4930 35 1.1102230246251565e-16
117 933 11 1.1638580099671003e-09
131 2550 18 1.1102230246251565e-16
133 2708 18 1.1102230246251565e-16
161 4671 15 1.3322676295501878e-14
168 587 13 4.608091686009175e-12
179 874 14 2.573496971081113e-13
181 403 16 6.661338147750939e-16
181 1088 15 1.3322676295501878e-14
181 1090 14 2.573496971081113e-13
181 3087 56 1.1102230246251565e-16
186 1130 13 4.608091686009175e-12
223 1932 29 1.1102230246251565e-16
234 4300 17 1.1102230246251565e-16
271 3073 19 1.1102230246251565e-16
273 2401 15 1.3322676295501878e-14
274 2401 32 1.1102230246251565e-16
277 1950 11 1.1638580099671003e-09
278 3566 27 1.1102230246251565e-16
305 3918 18 1.1102230246251565e-16
309 2615 23 1.1102230246251565e-16
319 1976 12 7.634481935525628e-11
319 3222 21 1.1102230246251565e-16
329 3143 12 7.634481935525628e-11
348 3073 12 7.634481935525628e-11
348 4348 15 1.3322676295501878e-14
360 2380 13 4.608091686009175e-12
366 1067 14 2.573496971081113e-13
403 3087 37 1.1102230246251565e-16
403 4621 15 1.3322676295501878e-14
404 3087 27 1.1102230246251565e-16
405 3087 17 1.1102230246251565e-16
406 3087 21 1.1102230246251565e-16
407 3087 20 1.1102230246251565e-16
408 2499 24 1.1102230246251565e-16
408 3087 15 1.3322676295501878e-14
409 3087 20 1.1102230246251565e-16
410 3087 18 1.1102230246251565e-16
411 3087 11 1.1638580099671003e-09
415 3087 14 2.573496971081113e-13
416 3087 19 1.1102230246251565e-16
417 3087 19 1.1102230246251565e-16
418 3087 16 6.661338147750939e-16
419 3087 16 6.661338147750939e-16
419 3648 16 6.661338147750939e-16
420 3087 15 1.3322676295501878e-14
421 3087 11 1.1638580099671003e-09
422 3087 13 4.608091686009175e-12
423 3087 15 1.3322676295501878e-14
424 2612 13 4.608091686009175e-12
424 3087 13 4.608091686009175e-12
425 3087 11 1.1638580099671003e-09
426 3087 20 1.1102230246251565e-16
428 3087 13 4.608091686009175e-12
432 3060 13 4.608091686009175e-12
432 3087 19 1.1102230246251565e-16
433 3087 15 1.3322676295501878e-14
434 3087 18 1.1102230246251565e-16
435 3087 19 1.1102230246251565e-16
437 3087 14 2.573496971081113e-13
438 3087 17 1.1102230246251565e-16
442 3087 15 1.3322676295501878e-14
446 3087 15 1.3322676295501878e-14
485 1890 15 1.3322676295501878e-14
489 4026 19 1.1102230246251565e-16
509 2722 15 1.3322676295501878e-14
510 2722 34 1.1102230246251565e-16
535 1669 24 1.1102230246251565e-16
535 1670 43 1.1102230246251565e-16
544 1293 32 1.1102230246251565e-16
595 5156 14 2.573496971081113e-13
596 2967 23 1.1102230246251565e-16
604 2850 11 1.1638580099671003e-09
622 2145 16 6.661338147750939e-16
624 923 22 1.1102230246251565e-16
633 4857 16 6.661338147750939e-16
639 3774 15 1.3322676295501878e-14
640 2329 21 1.1102230246251565e-16
