bin1 bin2 count p_value
6 3083 23 9.96022029875637e-29
7 3083 28 4.461965208068875e-37
8 3083 34 1.1881951977028644e-47
9 3083 30 1.539405259849865e-40
10 3083 36 2.698207935156247e-51
11 3083 26 1.1063994107347224e-33
12 3083 33 7.506885394716444e-46
13 3083 34 1.1881951977028644e-47
14 3083 28 4.461965208068875e-37
15 3083 20 5.902752367079815e-24
16 3083 15 1.7898428097912621e-16
17 3083 19 2.078050584042993e-22
18 3083 24 2.3226037041032997e-30
19 3083 30 1.539405259849865e-40
20 3083 31 2.704553640870301e-42
21 3083 28 4.461965208068875e-37
22 3083 20 5.902752367079815e-24
23 3083 18 6.924518884330527e-21
24 3083 23 9.96022029875637e-29
25 3083 26 1.1063994107347224e-33
26 3083 23 9.96022029875637e-29
27 3083 19 2.078050584042993e-22
28 3083 15 1.7898428097912621e-16
29 3083 18 6.924518884330527e-21
30 3083 18 6.924518884330527e-21
31 3083 21 1.5909486364019314e-25
32 3083 30 1.539405259849865e-40
33 3083 19 2.078050584042993e-22
34 3083 17 2.1780523016408223e-19
35 2951 13 1.1200051655048028e-13
35 3083 15 1.7898428097912621e-16
36 3083 20 5.902752367079815e-24
37 3083 14 4.642276808133523e-15
38 3083 17 2.1780523016408223e-19
39 3083 15 1.7898428097912621e-16
40 3083 11 5.138863021780425e-11
41 3083 16 6.447189306256062e-18
42 3083 14 4.642276808133523e-15
43 3083 12 2.5009512664949593e-12
44 3083 20 5.902752367079815e-24
45 3083 16 6.447189306256062e-18
46 3083 16 6.447189306256062e-18
47 3083 14 4.642276808133523e-15
48 3083 17 2.1780523016408223e-19
49 3083 16 6.447189306256062e-18
50 3083 17 2.1780523016408223e-19
51 3083 14 4.642276808133523e-15
52 3083 10 9.65063322827816e-10
53 3083 10 9.65063322827816e-10
54 3083 10 9.65063322827816e-10
55 3083 16 6.447189306256062e-18
56 3083 18 6.924518884330527e-21
57 3083 13 1.1200051655048028e-13
58 3083 16 6.447189306256062e-18
59 3083 14 4.642276808133523e-15
60 3083 11 5.138863021780425e-11
61 3083 11 5.138863021780425e-11
62 3083 12 2.5009512664949593e-12
63 3083 14 4.642276808133523e-15
64 3083 11 5.138863021780425e-11
68 3083 16 6.447189306256062e-18
69 3083 17 2.1780523016408223e-19
70 3083 13 1.1200051655048028e-13
71 3083 12 2.5009512664949593e-12
72 3083 17 2.1780523016408223e-19
73 3083 13 1.1200051655048028e-13
74 3083 13 1.1200051655048028e-13
75 3083 14 4.642276808133523e-15
76 3083 12 2.5009512664949593e-12
78 3083 13 1.1200051655048028e-13
79 3083 10 9.65063322827816e-10
81 3083 14 4.642276808133523e-15
87 3083 12 2.5009512664949593e-12
94 3083 10 9.65063322827816e-10
105 3083 10 9.65063322827816e-10
110 3083 12 2.5009512664949593e-12
111 4918 20 5.902752367079815e-24
117 930 10 9.65063322827816e-10
118 3083 10 9.65063322827816e-10
130 3833 11 5.138863021780425e-11
132 2704 17 2.1780523016408223e-19
160 4661 17 2.1780523016408223e-19
168 585 16 6.447189306256062e-18
179 871 10 9.65063322827816e-10
180 401 23 9.96022029875637e-29
180 403 10 9.65063322827816e-10
180 405 11 5.138863021780425e-11
180 409 12 2.5009512664949593e-12
180 412 10 9.65063322827816e-10
180 413 13 1.1200051655048028e-13
180 414 13 1.1200051655048028e-13
180 417 13 1.1200051655048028e-13
180 419 11 5.138863021780425e-11
180 422 13 1.1200051655048028e-13
180 424 10 9.65063322827816e-10
180 428 12 2.5009512664949593e-12
180 429 11 5.138863021780425e-11
180 1086 17 2.1780523016408223e-19
180 1097 10 9.65063322827816e-10
180 3083 65 2.3906674327159447e-109
198 2753 11 5.138863021780425e-11
222 1929 38 5.402393058271529e-55
225 2435 13 1.1200051655048028e-13
233 4291 13 1.1200051655048028e-13
251 1110 13 1.1200051655048028e-13
255 1747 15 1.7898428097912621e-16
260 1213 10 9.65063322827816e-10
270 3069 18 6.924518884330527e-21
273 2397 25 5.179579339069923e-32
277 3560 10 9.65063322827816e-10
277 3561 13 1.1200051655048028e-13
287 2829 12 2.5009512664949593e-12
295 912 11 5.138863021780425e-11
304 3911 11 5.138863021780425e-11
309 2611 15 1.7898428097912621e-16
318 1973 14 4.642276808133523e-15
318 3218 15 1.7898428097912621e-16
328 3139 10 9.65063322827816e-10
337 1126 12 2.5009512664949593e-12
343 4113 15 1.7898428097912621e-16
347 3069 16 6.447189306256062e-18
347 4339 11 5.138863021780425e-11
359 2377 13 1.1200051655048028e-13
365 1064 13 1.1200051655048028e-13
401 3083 37 3.877113909469867e-53
401 4612 11 5.138863021780425e-11
402 3083 25 5.179579339069923e-32
403 3083 20 5.902752367079815e-24
404 3083 22 4.07786216649335e-27
405 3083 15 1.7898428097912621e-16
406 2495 15 1.7898428097912621e-16
406 3083 19 2.078050584042993e-22
407 3083 12 2.5009512664949593e-12
408 3083 26 1.1063994107347224e-33
409 3083 22 4.07786216649335e-27
410 3083 25 5.179579339069923e-32
411 3083 22 4.07786216649335e-27
412 3083 20 5.902752367079815e-24
413 3083 23 9.96022029875637e-29
414 3083 16 6.447189306256062e-18
415 3083 26 1.1063994107347224e-33
416 3083 18 6.924518884330527e-21
417 3083 31 2.704553640870301e-42
418 3083 26 1.1063994107347224e-33
419 3083 22 4.07786216649335e-27
420 3083 22 4.07786216649335e-27
421 3083 26 1.1063994107347224e-33
422 3083 14 4.642276808133523e-15
423 3083 23 9.96022029875637e-29
424 3083 24 2.3226037041032997e-30
425 3083 21 1.5909486364019314e-25
426 3083 15 1.7898428097912621e-16
427 3083 18 6.924518884330527e-21
428 3083 14 4.642276808133523e-15
429 3083 11 5.138863021780425e-11
430 3083 20 5.902752367079815e-24
431 3083 16 6.447189306256062e-18
432 3083 15 1.7898428097912621e-16
433 3083 19 2.078050584042993e-22
434 3083 16 6.447189306256062e-18
435 3083 10 9.65063322827816e-10
437 3083 21 1.5909486364019314e-25
438 3083 10 9.65063322827816e-10
440 3083 17 2.1780523016408223e-19
441 3083 16 6.447189306256062e-18
442 3083 15 1.7898428097912621e-16
443 3083 12 2.5009512664949593e-12
444 3083 18 6.924518884330527e-21
445 3083 10 9.65063322827816e-10
446 3083 13 1.1200051655048028e-13
449 3083 10 9.65063322827816e-10
456 3083 11 5.138863021780425e-11
459 1942 10 9.65063322827816e-10
462 3083 10 9.65063322827816e-10
465 3083 10 9.65063322827816e-10
466 3083 12 2.5009512664949593e-12
467 3083 16 6.447189306256062e-18
483 1887 12 2.5009512664949593e-12
487 4018 16 6.447189306256062e-18
508 2717 29 8.446066518285329e-39
521 1121 17 2.1780523016408223e-19
534 1666 24 2.3226037041032997e-30
542 1291 18 6.924518884330527e-21
561 2159 10 9.65063322827816e-10
564 2128 10 9.65063322827816e-10
594 2963 11 5.138863021780425e-11
597 1052 12 2.5009512664949593e-12
620 2141 11 5.138863021780425e-11
622 920 15 1.7898428097912621e-16
632 4846 13 1.1200051655048028e-13
639 2326 19 2.078050584042993e-22
651 1269 23 9.96022029875637e-29
657 4000 12 2.5009512664949593e-12
667 1478 14 4.642276808133523e-15
674 4012 19 2.078050584042993e-22
687 4637 11 5.138863021780425e-11
702 3909 14 4.642276808133523e-15
704 2561 17 2.1780523016408223e-19
