bin1 bin2 count p_value
6 3082 33 4.048149874972828e-63
7 3082 30 3.198457939186647e-56
8 3082 32 8.350851854086664e-61
9 3082 37 1.606137739857444e-72
9 4996 11 1.1623180487779545e-16
10 3082 33 4.048149874972828e-63
11 3082 26 2.9901790997253424e-47
12 3082 33 4.048149874972828e-63
13 3082 35 8.600616415289058e-68
14 3082 23 1.0363334424308425e-40
15 3082 19 2.8079690554941015e-32
16 3082 19 2.8079690554941015e-32
17 3082 19 2.8079690554941015e-32
18 3082 20 2.363048215488429e-34
19 3082 34 1.8969973233589315e-65
20 3082 28 1.0574128058313328e-51
21 3082 28 1.0574128058313328e-51
22 3082 20 2.363048215488429e-34
23 3082 18 3.157874128287832e-30
24 3082 28 1.0574128058313328e-51
25 3082 20 2.363048215488429e-34
26 3082 26 2.9901790997253424e-47
27 455 7 9.855425665646945e-10
27 3082 17 3.3518535604089412e-28
28 3082 16 3.3475794519016473e-26
29 3082 16 3.3475794519016473e-26
30 3082 21 1.886746727703302e-36
31 3082 25 4.726989132940108e-45
32 3082 25 4.726989132940108e-45
33 1712 10 7.350193457587715e-15
33 3082 19 2.8079690554941015e-32
34 3082 13 2.230782914535079e-20
35 2951 12 1.6789754864255266e-18
35 3082 14 2.7423352190632847e-22
36 3082 21 1.886746727703302e-36
37 3082 16 3.3475794519016473e-26
38 3082 16 3.3475794519016473e-26
39 3082 19 2.8079690554941015e-32
40 3082 13 2.230782914535079e-20
41 3082 16 3.3475794519016473e-26
42 3082 12 1.6789754864255266e-18
43 2375 7 9.855425665646945e-10
43 3082 11 1.1623180487779545e-16
44 3082 19 2.8079690554941015e-32
45 3082 15 3.1350062955633164e-24
46 3082 14 2.7423352190632847e-22
47 3082 17 3.3518535604089412e-28
48 3082 16 3.3475794519016473e-26
49 3082 15 3.1350062955633164e-24
50 3082 20 2.363048215488429e-34
51 3082 15 3.1350062955633164e-24
52 3082 10 7.350193457587715e-15
53 3082 11 1.1623180487779545e-16
54 3082 9 4.2111006855770585e-13
55 3082 20 2.363048215488429e-34
56 3082 20 2.363048215488429e-34
57 3082 15 3.1350062955633164e-24
58 3082 13 2.230782914535079e-20
59 3082 15 3.1350062955633164e-24
60 3082 11 1.1623180487779545e-16
61 3082 11 1.1623180487779545e-16
62 3082 11 1.1623180487779545e-16
63 3082 14 2.7423352190632847e-22
64 1139 8 2.164199244968547e-11
64 3082 10 7.350193457587715e-15
65 3082 9 4.2111006855770585e-13
66 3082 7 9.855425665646945e-10
67 3082 11 1.1623180487779545e-16
68 3082 19 2.8079690554941015e-32
69 3082 11 1.1623180487779545e-16
70 3082 15 3.1350062955633164e-24
71 3082 16 3.3475794519016473e-26
72 3082 15 3.1350062955633164e-24
73 3082 13 2.230782914535079e-20
74 3082 16 3.3475794519016473e-26
75 3082 12 1.6789754864255266e-18
76 3082 13 2.230782914535079e-20
77 3082 9 4.2111006855770585e-13
78 3082 14 2.7423352190632847e-22
79 3082 9 4.2111006855770585e-13
80 3082 10 7.350193457587715e-15
81 3082 13 2.230782914535079e-20
82 3082 7 9.855425665646945e-10
83 3082 7 9.855425665646945e-10
85 3082 8 2.164199244968547e-11
86 3082 7 9.855425665646945e-10
87 3082 15 3.1350062955633164e-24
88 3082 9 4.2111006855770585e-13
94 3082 10 7.350193457587715e-15
95 3082 7 9.855425665646945e-10
101 3082 8 2.164199244968547e-11
102 3082 8 2.164199244968547e-11
105 3082 9 4.2111006855770585e-13
105 4358 7 9.855425665646945e-10
106 3082 11 1.1623180487779545e-16
107 1906 8 2.164199244968547e-11
107 3082 7 9.855425665646945e-10
108 3082 7 9.855425665646945e-10
