bin1 bin2 count p_value
3 1542 47 4.499930227804042e-65
3 2256 16 1.4215050513894663e-15
4 1542 61 2.013180757286328e-91
4 2502 14 5.050275617726386e-13
5 1542 43 6.467486901884793e-58
6 1542 41 2.0916125685148848e-54
7 1542 40 1.1410628143065158e-52
8 1542 23 2.63558186138889e-25
9 1542 51 2.1001016688490406e-72
10 1542 41 2.0916125685148848e-54
11 1542 33 7.130961476027979e-41
12 1542 27 2.5018209732586756e-31
13 1542 39 6.050302260987979e-51
14 1542 21 2.0658599151586073e-22
15 1542 23 2.63558186138889e-25
16 856 16 1.4215050513894663e-15
16 1542 30 4.97625782433801e-36
17 1476 27 2.5018209732586756e-31
17 1542 29 1.9075077384401797e-34
18 1542 27 2.5018209732586756e-31
19 1542 24 8.778056276206882e-27
20 1542 26 8.539450209649938e-30
21 1188 13 8.564581590196397e-12
21 1542 26 8.539450209649938e-30
22 1542 19 1.326094753795457e-19
23 1542 25 2.7969719022734812e-28
24 1542 25 2.7969719022734812e-28
25 1542 19 1.326094753795457e-19
26 1542 12 1.3449731818652754e-10
27 1542 20 5.372239860517535e-21
28 1542 14 5.050275617726386e-13
29 1542 19 1.326094753795457e-19
30 1542 24 8.778056276206882e-27
31 1542 11 1.9446462243036375e-09
32 1542 18 3.099491191753348e-18
33 1542 30 4.97625782433801e-36
34 1542 37 1.5579661637032493e-47
35 1542 21 2.0658599151586073e-22
36 671 11 1.9446462243036375e-09
36 879 11 1.9446462243036375e-09
36 1328 11 1.9446462243036375e-09
36 1542 27 2.5018209732586756e-31
36 1543 12 1.3449731818652754e-10
36 2109 13 8.564581590196397e-12
36 2257 13 8.564581590196397e-12
36 2260 11 1.9446462243036375e-09
36 2263 17 6.841013589124832e-17
36 2465 11 1.9446462243036375e-09
37 1542 31 1.2518069160964183e-37
38 1542 24 8.778056276206882e-27
39 1542 21 2.0658599151586073e-22
41 1542 12 1.3449731818652754e-10
42 1542 18 3.099491191753348e-18
43 1542 18 3.099491191753348e-18
44 1542 19 1.326094753795457e-19
48 1542 13 8.564581590196397e-12
50 1542 12 1.3449731818652754e-10
51 1542 16 1.4215050513894663e-15
52 1542 14 5.050275617726386e-13
53 953 14 5.050275617726386e-13
55 1542 14 5.050275617726386e-13
55 2462 36 7.556128314483616e-46
56 1942 19 1.326094753795457e-19
57 1542 11 1.9446462243036375e-09
58 1542 12 1.3449731818652754e-10
59 1542 12 1.3449731818652754e-10
60 1542 11 1.9446462243036375e-09
61 1542 11 1.9446462243036375e-09
62 2466 14 5.050275617726386e-13
63 1261 16 1.4215050513894663e-15
65 1918 14 5.050275617726386e-13
66 1352 26 8.539450209649938e-30
74 230 14 5.050275617726386e-13
74 680 11 1.9446462243036375e-09
74 818 13 8.564581590196397e-12
74 1626 12 1.3449731818652754e-10
74 1639 11 1.9446462243036375e-09
74 1655 11 1.9446462243036375e-09
74 1656 12 1.3449731818652754e-10
74 2264 12 1.3449731818652754e-10
83 292 13 8.564581590196397e-12
83 293 30 4.97625782433801e-36
88 1260 11 1.9446462243036375e-09
88 1392 12 1.3449731818652754e-10
88 1618 11 1.9446462243036375e-09
89 436 23 2.63558186138889e-25
89 1391 12 1.3449731818652754e-10
89 1542 13 8.564581590196397e-12
90 201 48 6.859057752973081e-67
90 202 23 2.63558186138889e-25
90 206 11 1.9446462243036375e-09
90 210 14 5.050275617726386e-13
90 212 12 1.3449731818652754e-10
90 215 12 1.3449731818652754e-10
90 218 11 1.9446462243036375e-09
90 543 25 2.7969719022734812e-28
90 544 17 6.841013589124832e-17
90 545 13 8.564581590196397e-12
90 546 16 1.4215050513894663e-15
90 547 11 1.9446462243036375e-09
90 548 13 8.564581590196397e-12
90 549 11 1.9446462243036375e-09
