bin1 bin2 count p_value
6 4514 13 5.497147181898754e-11
7 4514 13 5.497147181898754e-11
12 4514 16 1.1102230246251565e-14
15 4473 12 7.893299347472293e-10
117 758 12 7.893299347472293e-10
180 766 17 5.551115123125783e-16
180 4473 16 1.1102230246251565e-14
180 4514 24 1.1102230246251565e-16
394 4685 17 5.551115123125783e-16
406 772 33 1.1102230246251565e-16
406 4304 18 1.1102230246251565e-16
440 4934 12 7.893299347472293e-10
672 3085 14 3.5024205757849813e-12
758 777 48 1.1102230246251565e-16
758 4211 18 1.1102230246251565e-16
758 4547 13 5.497147181898754e-11
758 4665 17 5.551115123125783e-16
758 4965 12 7.893299347472293e-10
766 1086 26 1.1102230246251565e-16
766 2141 13 5.497147181898754e-11
766 2576 19 1.1102230246251565e-16
766 3085 12 7.893299347472293e-10
766 4473 33 1.1102230246251565e-16
766 4665 34 1.1102230246251565e-16
767 2576 14 3.5024205757849813e-12
767 4665 17 5.551115123125783e-16
772 4304 22 1.1102230246251565e-16
772 4568 15 2.0505819264826641e-13
777 1150 19 1.1102230246251565e-16
1086 1548 28 1.1102230246251565e-16
1086 2141 16 1.1102230246251565e-14
1086 4473 41 1.1102230246251565e-16
1086 4665 29 1.1102230246251565e-16
1136 5114 12 7.893299347472293e-10
1374 1815 51 1.1102230246251565e-16
1374 1833 30 1.1102230246251565e-16
1399 3085 22 1.1102230246251565e-16
1458 3085 72 1.1102230246251565e-16
1458 4473 16 1.1102230246251565e-14
1552 4276 43 1.1102230246251565e-16
1613 4965 14 3.5024205757849813e-12
1619 3085 15 2.0505819264826641e-13
1686 4540 16 1.1102230246251565e-14
1704 3085 14 3.5024205757849813e-12
1704 4547 35 1.1102230246251565e-16
1704 4665 15 2.0505819264826641e-13
2005 3085 13 5.497147181898754e-11
2005 3926 13 5.497147181898754e-11
2141 4473 14 3.5024205757849813e-12
2311 3085 13 5.497147181898754e-11
2312 4547 30 1.1102230246251565e-16
2567 4658 20 1.1102230246251565e-16
2832 3085 17 5.551115123125783e-16
2862 3575 26 1.1102230246251565e-16
2979 3085 54 1.1102230246251565e-16
3043 4514 15 2.0505819264826641e-13
3078 4658 13 5.497147181898754e-11
3085 3801 14 3.5024205757849813e-12
3085 3850 15 2.0505819264826641e-13
3085 4473 52 1.1102230246251565e-16
3085 4665 38 1.1102230246251565e-16
3085 4666 13 5.497147181898754e-11
3085 5185 44 1.1102230246251565e-16
3187 4211 15 2.0505819264826641e-13
3291 4547 29 1.1102230246251565e-16
3297 3677 12 7.893299347472293e-10
3297 3764 15 2.0505819264826641e-13
3323 4964 12 7.893299347472293e-10
3323 4965 12 7.893299347472293e-10
3575 4276 13 5.497147181898754e-11
3575 4665 12 7.893299347472293e-10
3717 4658 13 5.497147181898754e-11
3914 5209 27 1.1102230246251565e-16
4211 4275 12 7.893299347472293e-10
4211 4276 12 7.893299347472293e-10
4211 4665 30 1.1102230246251565e-16
4276 4665 19 1.1102230246251565e-16
4276 4666 15 2.0505819264826641e-13
4276 4667 20 1.1102230246251565e-16
4547 4806 15 2.0505819264826641e-13
4658 4965 15 2.0505819264826641e-13
4665 4848 19 1.1102230246251565e-16
4740 4934 17 5.551115123125783e-16
