bin1 bin2 count p_value
6 3083 21 1.1102230246251565e-16
7 3083 16 6.661338147750939e-16
8 3083 17 1.1102230246251565e-16
9 3083 35 1.1102230246251565e-16
9 4998 32 1.1102230246251565e-16
10 3083 30 1.1102230246251565e-16
11 3083 21 1.1102230246251565e-16
12 3083 26 1.1102230246251565e-16
13 3083 19 1.1102230246251565e-16
14 3083 23 1.1102230246251565e-16
16 3083 12 8.056155742508508e-11
17 3083 13 4.885758464467926e-12
18 3083 12 8.056155742508508e-11
19 3083 17 1.1102230246251565e-16
21 3083 19 1.1102230246251565e-16
22 3083 16 6.661338147750939e-16
24 3083 13 4.885758464467926e-12
25 3083 21 1.1102230246251565e-16
27 3083 17 1.1102230246251565e-16
28 3083 16 6.661338147750939e-16
29 3083 11 1.2223140277711764e-09
30 3083 12 8.056155742508508e-11
31 3083 11 1.2223140277711764e-09
32 3083 13 4.885758464467926e-12
33 1712 16 6.661338147750939e-16
33 3083 11 1.2223140277711764e-09
34 3083 20 1.1102230246251565e-16
36 3083 13 4.885758464467926e-12
37 3083 11 1.2223140277711764e-09
41 3083 12 8.056155742508508e-11
42 3083 13 4.885758464467926e-12
43 2375 13 4.885758464467926e-12
48 3083 15 1.432187701766452e-14
111 4918 43 1.1102230246251565e-16
130 2546 20 1.1102230246251565e-16
132 2704 15 1.432187701766452e-14
160 4661 11 1.2223140277711764e-09
168 585 13 4.885758464467926e-12
179 871 16 6.661338147750939e-16
180 401 20 1.1102230246251565e-16
180 1085 11 1.2223140277711764e-09
180 1086 11 1.2223140277711764e-09
180 1087 12 8.056155742508508e-11
180 3083 58 1.1102230246251565e-16
186 1127 13 4.885758464467926e-12
222 1929 31 1.1102230246251565e-16
233 4291 17 1.1102230246251565e-16
270 3069 13 4.885758464467926e-12
271 3069 11 1.2223140277711764e-09
273 2397 37 1.1102230246251565e-16
274 2397 11 1.2223140277711764e-09
277 3560 11 1.2223140277711764e-09
277 3561 23 1.1102230246251565e-16
304 3911 24 1.1102230246251565e-16
309 2611 17 1.1102230246251565e-16
318 1973 12 8.056155742508508e-11
318 3218 20 1.1102230246251565e-16
328 3139 16 6.661338147750939e-16
347 3069 16 6.661338147750939e-16
347 4339 14 2.7422508708241367e-13
359 2377 14 2.7422508708241367e-13
365 1064 15 1.432187701766452e-14
401 3083 37 1.1102230246251565e-16
401 4612 16 6.661338147750939e-16
402 3083 28 1.1102230246251565e-16
403 3083 22 1.1102230246251565e-16
404 3083 24 1.1102230246251565e-16
405 3083 20 1.1102230246251565e-16
406 2495 25 1.1102230246251565e-16
406 3083 20 1.1102230246251565e-16
407 3083 15 1.432187701766452e-14
408 3083 19 1.1102230246251565e-16
409 3083 14 2.7422508708241367e-13
411 3083 13 4.885758464467926e-12
414 3083 18 1.1102230246251565e-16
415 3083 25 1.1102230246251565e-16
416 3083 18 1.1102230246251565e-16
417 3083 17 1.1102230246251565e-16
417 3641 16 6.661338147750939e-16
418 3083 24 1.1102230246251565e-16
419 3083 12 8.056155742508508e-11
420 3083 14 2.7422508708241367e-13
421 3083 12 8.056155742508508e-11
422 2608 11 1.2223140277711764e-09
422 3083 18 1.1102230246251565e-16
424 3083 17 1.1102230246251565e-16
425 3083 14 2.7422508708241367e-13
426 3083 14 2.7422508708241367e-13
428 3083 11 1.2223140277711764e-09
430 3083 18 1.1102230246251565e-16
431 3083 18 1.1102230246251565e-16
432 3083 15 1.432187701766452e-14
433 3083 25 1.1102230246251565e-16
435 3083 11 1.2223140277711764e-09
436 3083 14 2.7422508708241367e-13
437 3083 12 8.056155742508508e-11
440 3083 13 4.885758464467926e-12
441 3083 17 1.1102230246251565e-16
445 3083 13 4.885758464467926e-12
483 1887 20 1.1102230246251565e-16
