bin1 bin2 count p_value
6 3083 19 1.1102230246251565e-16
7 3083 31 1.1102230246251565e-16
8 3083 32 1.1102230246251565e-16
9 3083 31 1.1102230246251565e-16
10 3083 41 1.1102230246251565e-16
10 5002 10 9.7055508074817e-10
11 3083 29 1.1102230246251565e-16
12 3083 33 1.1102230246251565e-16
13 3083 32 1.1102230246251565e-16
14 3083 29 1.1102230246251565e-16
15 3083 22 1.1102230246251565e-16
16 3083 12 2.51820786445478e-12
17 3083 23 1.1102230246251565e-16
18 3083 20 1.1102230246251565e-16
19 3083 29 1.1102230246251565e-16
20 3083 36 1.1102230246251565e-16
21 3083 26 1.1102230246251565e-16
22 3083 23 1.1102230246251565e-16
23 3083 20 1.1102230246251565e-16
24 3083 18 1.1102230246251565e-16
25 3083 27 1.1102230246251565e-16
26 3083 21 1.1102230246251565e-16
27 3083 20 1.1102230246251565e-16
28 3083 16 1.1102230246251565e-16
29 3083 17 1.1102230246251565e-16
30 3083 17 1.1102230246251565e-16
31 3083 22 1.1102230246251565e-16
32 3083 30 1.1102230246251565e-16
33 3083 21 1.1102230246251565e-16
34 3083 15 2.220446049250313e-16
35 2951 12 2.51820786445478e-12
35 3083 17 1.1102230246251565e-16
36 3083 16 1.1102230246251565e-16
37 3083 17 1.1102230246251565e-16
38 3083 15 2.220446049250313e-16
39 3083 13 1.127986593019159e-13
40 3083 13 1.127986593019159e-13
41 3083 14 4.6629367034256575e-15
42 3083 15 2.220446049250313e-16
43 3083 12 2.51820786445478e-12
44 3083 16 1.1102230246251565e-16
45 3083 15 2.220446049250313e-16
46 3083 17 1.1102230246251565e-16
47 3083 13 1.127986593019159e-13
48 3083 16 1.1102230246251565e-16
49 3083 17 1.1102230246251565e-16
50 3083 16 1.1102230246251565e-16
51 3083 15 2.220446049250313e-16
52 3083 12 2.51820786445478e-12
55 3083 18 1.1102230246251565e-16
56 3083 17 1.1102230246251565e-16
57 3083 11 5.171196804099054e-11
58 3083 19 1.1102230246251565e-16
59 3083 13 1.127986593019159e-13
60 3083 12 2.51820786445478e-12
62 3083 11 5.171196804099054e-11
63 3083 16 1.1102230246251565e-16
64 3083 10 9.7055508074817e-10
66 3083 12 2.51820786445478e-12
68 3083 16 1.1102230246251565e-16
69 3083 16 1.1102230246251565e-16
70 3083 14 4.6629367034256575e-15
71 3083 10 9.7055508074817e-10
72 3083 22 1.1102230246251565e-16
74 3083 13 1.127986593019159e-13
75 3083 15 2.220446049250313e-16
76 3083 11 5.171196804099054e-11
77 3083 11 5.171196804099054e-11
78 3083 13 1.127986593019159e-13
79 3083 10 9.7055508074817e-10
80 3083 10 9.7055508074817e-10
81 3083 13 1.127986593019159e-13
87 3083 11 5.171196804099054e-11
103 3083 10 9.7055508074817e-10
106 3083 10 9.7055508074817e-10
110 3083 14 4.6629367034256575e-15
111 4920 20 1.1102230246251565e-16
117 931 10 9.7055508074817e-10
118 3083 10 9.7055508074817e-10
130 3834 10 9.7055508074817e-10
133 2704 20 1.1102230246251565e-16
160 4663 17 1.1102230246251565e-16
168 585 16 1.1102230246251565e-16
179 871 10 9.7055508074817e-10
180 401 20 1.1102230246251565e-16
180 402 10 9.7055508074817e-10
