bin1 bin2 count p_value
7 3087 27 1.1102230246251565e-16
8 3087 25 1.1102230246251565e-16
9 3087 36 1.1102230246251565e-16
10 3087 26 1.1102230246251565e-16
10 5011 13 1.1257661469699087e-13
11 3087 23 1.1102230246251565e-16
12 3087 24 1.1102230246251565e-16
13 3087 25 1.1102230246251565e-16
14 3087 23 1.1102230246251565e-16
15 3087 23 1.1102230246251565e-16
16 3087 15 2.220446049250313e-16
17 3087 11 5.147671178207247e-11
18 3087 11 5.147671178207247e-11
19 3087 22 1.1102230246251565e-16
20 3087 30 1.1102230246251565e-16
21 3087 29 1.1102230246251565e-16
22 3087 18 1.1102230246251565e-16
23 3087 22 1.1102230246251565e-16
24 3087 13 1.1257661469699087e-13
25 3087 15 2.220446049250313e-16
26 3087 20 1.1102230246251565e-16
27 3087 21 1.1102230246251565e-16
28 3087 14 4.6629367034256575e-15
29 3087 13 1.1257661469699087e-13
32 3087 16 1.1102230246251565e-16
33 1716 15 2.220446049250313e-16
33 3087 17 1.1102230246251565e-16
34 3087 17 1.1102230246251565e-16
35 2955 12 2.509770169467629e-12
35 3087 17 1.1102230246251565e-16
36 2955 17 1.1102230246251565e-16
36 3087 17 1.1102230246251565e-16
37 3087 12 2.509770169467629e-12
38 3087 16 1.1102230246251565e-16
39 3087 10 9.65263646790504e-10
40 3087 17 1.1102230246251565e-16
41 3087 11 5.147671178207247e-11
42 3087 19 1.1102230246251565e-16
43 3087 11 5.147671178207247e-11
44 2379 11 5.147671178207247e-11
44 3087 10 9.65263646790504e-10
45 3087 12 2.509770169467629e-12
46 3087 10 9.65263646790504e-10
47 3087 13 1.1257661469699087e-13
48 3087 14 4.6629367034256575e-15
49 3087 14 4.6629367034256575e-15
52 3087 13 1.1257661469699087e-13
55 3087 10 9.65263646790504e-10
56 3087 12 2.509770169467629e-12
60 3087 14 4.6629367034256575e-15
61 3087 14 4.6629367034256575e-15
62 3087 13 1.1257661469699087e-13
65 3087 10 9.65263646790504e-10
66 3087 11 5.147671178207247e-11
67 3087 11 5.147671178207247e-11
68 3087 20 1.1102230246251565e-16
69 3087 21 1.1102230246251565e-16
70 3087 11 5.147671178207247e-11
74 3087 11 5.147671178207247e-11
75 3087 12 2.509770169467629e-12
76 3087 16 1.1102230246251565e-16
77 3087 10 9.65263646790504e-10
85 3087 10 9.65263646790504e-10
86 3087 11 5.147671178207247e-11
87 3087 10 9.65263646790504e-10
89 3087 11 5.147671178207247e-11
90 3087 10 9.65263646790504e-10
104 3087 13 1.1257661469699087e-13
108 1909 12 2.509770169467629e-12
112 4930 31 1.1102230246251565e-16
114 3889 12 2.509770169467629e-12
125 4939 13 1.1257661469699087e-13
133 2708 21 1.1102230246251565e-16
149 3885 10 9.65263646790504e-10
168 587 25 1.1102230246251565e-16
179 874 19 1.1102230246251565e-16
181 402 17 1.1102230246251565e-16
181 403 29 1.1102230246251565e-16
181 404 22 1.1102230246251565e-16
181 405 12 2.509770169467629e-12
181 437 10 9.65263646790504e-10
181 1088 15 2.220446049250313e-16
181 1089 14 4.6629367034256575e-15
181 1091 12 2.509770169467629e-12
181 1098 10 9.65263646790504e-10
181 3087 65 1.1102230246251565e-16
186 1130 10 9.65263646790504e-10
197 2259 11 5.147671178207247e-11
198 2758 10 9.65263646790504e-10
208 1497 11 5.147671178207247e-11
215 2719 17 1.1102230246251565e-16
221 2140 10 9.65263646790504e-10
223 1932 29 1.1102230246251565e-16
234 4300 13 1.1257661469699087e-13
259 4147 11 5.147671178207247e-11
261 1216 15 2.220446049250313e-16
268 1362 10 9.65263646790504e-10
269 2787 10 9.65263646790504e-10
271 1605 11 5.147671178207247e-11
271 3073 20 1.1102230246251565e-16
274 2401 38 1.1102230246251565e-16
277 1950 16 1.1102230246251565e-16
278 662 10 9.65263646790504e-10
278 3566 27 1.1102230246251565e-16
295 915 12 2.509770169467629e-12
299 1162 13 1.1257661469699087e-13
305 3918 22 1.1102230246251565e-16
309 2615 26 1.1102230246251565e-16
319 1976 14 4.6629367034256575e-15
319 3222 14 4.6629367034256575e-15
324 5055 13 1.1257661469699087e-13
327 1423 13 1.1257661469699087e-13
338 1128 15 2.220446049250313e-16
344 4122 15 2.220446049250313e-16
348 3073 12 2.509770169467629e-12
348 4348 15 2.220446049250313e-16
366 732 10 9.65263646790504e-10
366 2945 10 9.65263646790504e-10
403 3087 39 1.1102230246251565e-16
403 4621 14 4.6629367034256575e-15
404 3087 19 1.1102230246251565e-16
405 3087 31 1.1102230246251565e-16
406 3087 36 1.1102230246251565e-16
407 3087 12 2.509770169467629e-12
408 2499 16 1.1102230246251565e-16
408 3087 26 1.1102230246251565e-16
409 3087 16 1.1102230246251565e-16
410 3087 15 2.220446049250313e-16
411 3087 10 9.65263646790504e-10
412 3087 12 2.509770169467629e-12
413 3087 15 2.220446049250313e-16
414 3087 10 9.65263646790504e-10
415 3087 17 1.1102230246251565e-16
415 4414 10 9.65263646790504e-10
416 3087 22 1.1102230246251565e-16
417 3087 18 1.1102230246251565e-16
418 3087 20 1.1102230246251565e-16
419 3087 21 1.1102230246251565e-16
419 3648 10 9.65263646790504e-10
420 3087 17 1.1102230246251565e-16
421 3087 17 1.1102230246251565e-16
422 3087 17 1.1102230246251565e-16
423 3087 13 1.1257661469699087e-13
424 3087 22 1.1102230246251565e-16
425 3087 14 4.6629367034256575e-15
426 3087 13 1.1257661469699087e-13
427 3087 10 9.65263646790504e-10
429 3087 11 5.147671178207247e-11
430 3087 13 1.1257661469699087e-13
431 3087 16 1.1102230246251565e-16
432 3060 18 1.1102230246251565e-16
432 3087 24 1.1102230246251565e-16
433 3087 16 1.1102230246251565e-16
434 3087 13 1.1257661469699087e-13
435 3087 21 1.1102230246251565e-16
436 3087 13 1.1257661469699087e-13
437 3087 23 1.1102230246251565e-16
438 3087 16 1.1102230246251565e-16
440 3087 11 5.147671178207247e-11
442 3087 18 1.1102230246251565e-16
443 3087 12 2.509770169467629e-12
444 3087 12 2.509770169467629e-12
445 3087 21 1.1102230246251565e-16
446 3087 15 2.220446049250313e-16
453 4854 10 9.65263646790504e-10
454 2660 11 5.147671178207247e-11
456 1340 11 5.147671178207247e-11
456 3276 10 9.65263646790504e-10
456 4263 10 9.65263646790504e-10
456 4307 10 9.65263646790504e-10
456 4520 10 9.65263646790504e-10
456 4526 10 9.65263646790504e-10
456 4855 10 9.65263646790504e-10
456 4856 11 5.147671178207247e-11
457 1622 10 9.65263646790504e-10
457 1639 12 2.509770169467629e-12
457 2481 10 9.65263646790504e-10
457 4857 11 5.147671178207247e-11
458 1345 13 1.1257661469699087e-13
458 1346 10 9.65263646790504e-10
458 3232 11 5.147671178207247e-11
458 3681 11 5.147671178207247e-11
458 4222 13 1.1257661469699087e-13
458 4264 11 5.147671178207247e-11
458 4858 10 9.65263646790504e-10
459 4528 11 5.147671178207247e-11
460 4222 11 5.147671178207247e-11
460 4855 10 9.65263646790504e-10
461 1946 11 5.147671178207247e-11
461 3551 11 5.147671178207247e-11
461 4222 10 9.65263646790504e-10
461 4263 10 9.65263646790504e-10
461 4264 10 9.65263646790504e-10
461 4525 10 9.65263646790504e-10
461 4853 10 9.65263646790504e-10
462 4264 12 2.509770169467629e-12
462 4858 10 9.65263646790504e-10
471 3087 11 5.147671178207247e-11
472 3087 14 4.6629367034256575e-15
476 3087 12 2.509770169467629e-12
484 1890 10 9.65263646790504e-10
485 1890 15 2.220446049250313e-16
489 4026 22 1.1102230246251565e-16
494 2864 15 2.220446049250313e-16
510 2722 34 1.1102230246251565e-16
522 1123 23 1.1102230246251565e-16
535 1669 13 1.1257661469699087e-13
535 1670 37 1.1102230246251565e-16
544 1293 43 1.1102230246251565e-16
563 2163 11 5.147671178207247e-11
565 2131 19 1.1102230246251565e-16
579 3846 10 9.65263646790504e-10
595 5156 24 1.1102230246251565e-16
596 2967 15 2.220446049250313e-16
624 923 20 1.1102230246251565e-16
639 1298 10 9.65263646790504e-10
639 3774 12 2.509770169467629e-12
640 2329 33 1.1102230246251565e-16
640 3313 10 9.65263646790504e-10
652 1272 22 1.1102230246251565e-16
657 2103 10 9.65263646790504e-10
659 4008 22 1.1102230246251565e-16
664 2188 11 5.147671178207247e-11
668 1482 15 2.220446049250313e-16
669 1482 13 1.1257661469699087e-13
676 4020 23 1.1102230246251565e-16
684 960 19 1.1102230246251565e-16
704 3916 28 1.1102230246251565e-16
705 1284 13 1.1257661469699087e-13
706 2564 40 1.1102230246251565e-16
706 2565 12 2.509770169467629e-12
708 1359 10 9.65263646790504e-10
708 1361 10 9.65263646790504e-10
708 1379 13 1.1257661469699087e-13
708 2269 11 5.147671178207247e-11
708 3320 10 9.65263646790504e-10
711 2996 19 1.1102230246251565e-16
712 2996 11 5.147671178207247e-11
722 1205 21 1.1102230246251565e-16
728 1363 13 1.1257661469699087e-13
728 1625 10 9.65263646790504e-10
728 2980 10 9.65263646790504e-10
728 3275 10 9.65263646790504e-10
730 1362 12 2.509770169467629e-12
730 1623 11 5.147671178207247e-11
730 2524 10 9.65263646790504e-10
731 1361 13 1.1257661469699087e-13
731 1823 10 9.65263646790504e-10
756 3836 12 2.509770169467629e-12
759 1392 13 1.1257661469699087e-13
759 3324 11 5.147671178207247e-11
760 778 14 4.6629367034256575e-15
760 4550 37 1.1102230246251565e-16
768 3087 26 1.1102230246251565e-16
769 3087 15 2.220446049250313e-16
770 3087 11 5.147671178207247e-11
771 3087 18 1.1102230246251565e-16
772 3087 20 1.1102230246251565e-16
773 3087 16 1.1102230246251565e-16
774 3087 11 5.147671178207247e-11
775 3087 11 5.147671178207247e-11
776 3087 19 1.1102230246251565e-16
777 3087 17 1.1102230246251565e-16
778 3087 15 2.220446049250313e-16
778 4550 14 4.6629367034256575e-15
779 3087 27 1.1102230246251565e-16
780 3087 21 1.1102230246251565e-16
781 3087 12 2.509770169467629e-12
782 3087 13 1.1257661469699087e-13
783 3087 14 4.6629367034256575e-15
784 3087 15 2.220446049250313e-16
787 3087 10 9.65263646790504e-10
788 3087 14 4.6629367034256575e-15
790 3087 13 1.1257661469699087e-13
797 3087 10 9.65263646790504e-10
798 3087 10 9.65263646790504e-10
800 1391 25 1.1102230246251565e-16
800 3087 11 5.147671178207247e-11
801 3087 15 2.220446049250313e-16
804 3087 12 2.509770169467629e-12
805 3087 10 9.65263646790504e-10
807 3087 10 9.65263646790504e-10
809 5108 21 1.1102230246251565e-16
813 3087 10 9.65263646790504e-10
816 3087 17 1.1102230246251565e-16
818 3087 11 5.147671178207247e-11
822 3087 14 4.6629367034256575e-15
825 3087 10 9.65263646790504e-10
826 1423 13 1.1257661469699087e-13
826 3087 12 2.509770169467629e-12
833 3837 15 2.220446049250313e-16
835 1408 10 9.65263646790504e-10
835 3778 14 4.6629367034256575e-15
863 3878 10 9.65263646790504e-10
911 1458 16 1.1102230246251565e-16
913 3852 17 1.1102230246251565e-16
930 2030 24 1.1102230246251565e-16
934 4135 16 1.1102230246251565e-16
936 1718 12 2.509770169467629e-12
938 1347 12 2.509770169467629e-12
938 2478 12 2.509770169467629e-12
938 3275 12 2.509770169467629e-12
938 3277 10 9.65263646790504e-10
938 3313 11 5.147671178207247e-11
938 4262 10 9.65263646790504e-10
939 2787 11 5.147671178207247e-11
939 3275 12 2.509770169467629e-12
940 3278 10 9.65263646790504e-10
953 3256 10 9.65263646790504e-10
954 3256 10 9.65263646790504e-10
954 4262 12 2.509770169467629e-12
959 4132 35 1.1102230246251565e-16
964 4542 17 1.1102230246251565e-16
993 3972 13 1.1257661469699087e-13
1016 5111 10 9.65263646790504e-10
1035 3886 27 1.1102230246251565e-16
1038 1143 33 1.1102230246251565e-16
1042 1882 11 5.147671178207247e-11
1052 3443 16 1.1102230246251565e-16
1072 3430 11 5.147671178207247e-11
1088 1707 20 1.1102230246251565e-16
1088 2313 23 1.1102230246251565e-16
1088 3087 26 1.1102230246251565e-16
1088 4071 12 2.509770169467629e-12
1089 3087 19 1.1102230246251565e-16
1090 3087 17 1.1102230246251565e-16
