bin1 bin2 count p_value
105 3383 6 1.1538991984139102e-11
212 3283 6 1.1538991984139102e-11
323 1317 7 6.272760089132134e-14
393 3894 5 1.7244349281853033e-09
489 2422 7 6.272760089132134e-14
674 3968 6 1.1538991984139102e-11
700 1382 5 1.7244349281853033e-09
723 1531 6 1.1538991984139102e-11
758 777 9 1.1102230246251565e-16
758 4547 6 1.1538991984139102e-11
766 4473 6 1.1538991984139102e-11
766 4665 7 6.272760089132134e-14
770 3953 7 6.272760089132134e-14
812 3076 5 1.7244349281853033e-09
830 3385 7 6.272760089132134e-14
1054 4194 5 1.7244349281853033e-09
1086 4473 6 1.1538991984139102e-11
1086 4665 6 1.1538991984139102e-11
1121 2625 6 1.1538991984139102e-11
1167 4483 10 1.1102230246251565e-16
1197 4868 6 1.1538991984139102e-11
1284 2699 6 1.1538991984139102e-11
1374 1815 13 1.1102230246251565e-16
1399 3085 7 6.272760089132134e-14
1458 3085 17 1.1102230246251565e-16
1458 4473 5 1.7244349281853033e-09
1548 4959 5 1.7244349281853033e-09
1552 4276 8 3.3306690738754696e-16
1753 3677 5 1.7244349281853033e-09
1889 3283 5 1.7244349281853033e-09
2241 3347 5 1.7244349281853033e-09
2241 3628 5 1.7244349281853033e-09
2259 2672 7 6.272760089132134e-14
2338 4787 8 3.3306690738754696e-16
2758 3107 5 1.7244349281853033e-09
2979 3085 10 1.1102230246251565e-16
3043 4535 5 1.7244349281853033e-09
3043 4581 6 1.1538991984139102e-11
3066 3456 6 1.1538991984139102e-11
3085 4473 11 1.1102230246251565e-16
3085 4665 7 6.272760089132134e-14
3085 5185 13 1.1102230246251565e-16
3187 4211 5 1.7244349281853033e-09
3241 3522 6 1.1538991984139102e-11
3401 4302 5 1.7244349281853033e-09
4039 4119 5 1.7244349281853033e-09
4211 4665 13 1.1102230246251565e-16
4543 4867 6 1.1538991984139102e-11
