bin1 bin2 count p_value
1209 3904 10 1.1102230246251565e-16
1894 1936 8 1.1102230246251565e-16
3426 4527 6 5.662137425588298e-15
3427 4527 6 5.662137425588298e-15
3637 7691 15 1.1102230246251565e-16
4250 11330 5 3.321676267376006e-12
5621 7790 5 3.321676267376006e-12
5764 11330 9 1.1102230246251565e-16
7429 7691 5 3.321676267376006e-12
7691 11146 11 1.1102230246251565e-16
7691 11623 5 3.321676267376006e-12
7691 12916 8 1.1102230246251565e-16
